student_id,social_media_hours,netflix_hours,screen_time,internet_quality,exam_score,Pass_Fail
103845,2.9,1.7,9.2,Low,97,1
103847,4.6,1.9,11.0,Medium,98,1
103853,3.1,1.2,8.4,High,95,1
103861,2.3,2.3,12.3,High,97,1
103864,0.1,2.2,8.4,High,79,1
103867,1.0,1.5,8.9,Medium,98,1
103873,2.6,3.9,10.1,Medium,100,1
103882,1.9,2.0,9.9,Medium,84,1
103886,2.0,0.3,6.7,High,98,1
103895,2.2,0.9,6.6,Medium,99,1
103914,3.8,3.8,14.9,Low,89,1
103936,2.7,0.3,3.8,Low,100,1
103941,2.2,3.6,11.7,Medium,97,1
103945,0.1,4.0,13.0,Medium,100,1
103964,0.1,2.5,7.5,Low,77,1
103980,0.6,3.4,9.9,High,94,1
103981,2.5,2.9,8.5,Medium,81,1
103988,0.4,3.4,9.1,High,100,1
103992,4.6,3.2,10.8,High,42,0
103998,4.5,0.1,11.7,Medium,100,1
104004,1.4,0.7,9.4,Medium,73,1
104010,0.4,3.4,9.3,High,98,1
104012,2.4,2.9,13.0,Low,100,1
104014,1.0,1.8,10.3,Medium,99,1
104031,3.1,1.0,11.1,Medium,99,1
104035,1.9,3.1,12.1,High,100,1
104041,1.0,0.6,5.9,Low,70,1
104042,3.6,0.0,11.2,Medium,78,1
104046,3.5,0.6,8.7,High,100,1
104051,2.8,1.8,12.9,Low,100,1
104058,2.2,1.0,8.2,Low,93,1
104071,4.4,1.6,11.4,Low,100,1
104074,1.9,0.0,12.2,High,80,1
104077,2.2,1.6,7.4,Low,93,1
104083,1.9,0.6,11.8,High,100,1
104088,2.8,3.6,12.6,Low,86,1
104094,3.3,2.2,12.2,High,90,1
104103,3.8,0.6,13.3,Medium,100,1
104108,1.8,2.9,13.1,High,99,1
104117,3.5,0.9,10.5,Low,90,1
104119,1.1,3.6,12.2,High,79,1
104124,0.3,3.3,11.6,Low,94,1
104126,4.1,1.6,9.5,Medium,77,1
104128,0.0,2.8,11.3,Medium,80,1
104131,1.8,0.7,8.2,Medium,82,1
104144,3.7,2.0,13.2,High,100,1
104145,0.8,3.9,10.9,High,100,1
104148,2.8,3.8,13.5,Medium,76,1
104152,2.2,1.8,9.1,Medium,79,1
104157,2.4,1.6,12.0,Medium,90,1
104169,1.7,1.6,12.3,High,99,1
104196,1.4,0.9,11.0,Low,100,1
104243,0.6,2.1,8.2,Medium,72,1
104244,3.2,0.9,9.6,High,63,1
104248,3.0,0.4,6.3,High,92,1
104249,3.1,2.4,13.7,Low,100,1
104257,4.3,1.5,9.5,Low,71,1
104259,4.9,2.5,19.1,Low,100,1
104260,0.7,3.0,6.6,Low,88,1
104271,0.5,3.8,11.0,Low,93,1
104275,0.2,3.9,10.1,Medium,82,1
104285,2.1,1.5,11.6,High,99,1
104288,4.0,2.4,8.3,High,57,0
104289,4.8,3.3,17.7,High,100,1
104292,4.8,0.0,9.8,High,74,1
104297,3.8,0.4,9.0,Medium,65,1
104303,5.0,2.1,16.2,Low,93,1
104310,3.1,1.1,9.4,High,81,1
104318,4.2,2.9,12.3,Medium,91,1
104324,0.4,2.6,9.3,Medium,99,1
104325,0.3,1.0,2.4,Low,95,1
104330,0.7,3.4,8.7,Medium,78,1
104334,1.5,3.5,14.2,Low,100,1
104337,2.0,0.4,5.1,Medium,71,1
104354,2.1,3.8,11.7,High,80,1
104356,2.8,1.1,9.2,Medium,92,1
104363,1.5,2.1,7.6,Low,76,1
104365,0.8,3.6,8.3,Medium,95,1
104366,4.1,2.0,11.3,High,100,1
104370,3.4,0.9,12.0,Low,100,1
104375,1.3,0.9,8.9,Medium,100,1
104382,0.6,1.4,11.5,High,90,1
104383,3.6,0.8,8.2,Low,63,1
104385,2.4,1.4,9.9,High,88,1
104388,1.1,3.5,9.0,High,79,1
104393,4.0,1.9,12.9,Medium,79,1
104395,1.6,3.4,11.3,High,94,1
104409,1.1,0.5,7.4,Medium,82,1
104411,1.9,2.7,10.5,High,82,1
104416,1.9,0.3,7.5,High,100,1
104426,3.2,0.9,7.6,High,75,1
104431,3.1,3.6,12.1,Medium,100,1
104440,3.7,1.8,11.5,Low,99,1
104448,2.7,2.4,11.0,Medium,95,1
104449,1.3,1.2,7.4,Low,100,1
104453,0.4,0.3,8.2,Medium,75,1
104458,2.2,2.9,9.9,Medium,100,1
104460,0.7,1.6,6.9,Low,100,1
104463,2.0,1.2,10.4,Low,99,1
104464,4.1,1.9,11.0,High,76,1
104469,0.2,3.5,9.1,Medium,83,1
104485,1.7,1.7,8.7,Low,87,1
104488,1.2,1.7,8.6,Low,68,1
104489,3.2,3.2,11.2,Low,100,1
104493,2.3,0.1,7.9,Medium,68,1
104496,1.5,2.7,10.8,Low,69,1
104497,3.9,2.4,8.3,Medium,70,1
104503,1.4,1.4,11.5,Low,88,1
104511,1.1,1.1,9.5,Medium,98,1
104518,0.7,1.6,9.3,Low,87,1
104519,3.2,2.4,13.4,High,100,1
104522,0.4,2.3,9.5,Low,91,1
104524,4.1,0.7,13.3,High,98,1
104525,4.7,2.1,14.5,Low,74,1
104529,4.4,0.6,11.3,Low,100,1
104532,1.3,3.3,12.9,High,100,1
104538,2.3,2.6,10.0,Medium,62,1
104557,2.7,3.4,13.9,High,100,1
104560,1.5,1.5,9.4,Low,81,1
104563,4.5,3.6,15.7,High,87,1
104568,0.1,1.7,7.5,Medium,98,1
104570,3.3,0.3,11.9,Medium,98,1
104573,2.1,1.2,7.8,Medium,100,1
104575,0.6,1.2,5.2,High,100,1
104581,4.8,3.7,12.9,High,97,1
104585,1.9,1.8,6.5,Medium,94,1
104587,3.9,1.8,8.6,High,86,1
104591,4.8,3.1,14.6,High,67,1
104592,4.4,3.7,16.4,Medium,80,1
104595,0.4,2.5,6.7,Medium,98,1
104611,3.1,1.2,11.6,High,97,1
104614,2.9,0.3,7.7,High,94,1
104616,2.0,2.0,7.7,Medium,100,1
104617,1.8,1.4,11.9,High,100,1
104620,1.2,3.7,11.7,Medium,100,1
104623,3.0,3.5,11.8,Low,90,1
104629,4.7,2.2,12.8,Low,87,1
104634,3.8,3.7,14.2,Low,76,1
104635,2.8,0.4,11.3,Medium,90,1
104638,4.6,1.5,15.1,Medium,92,1
104647,3.6,0.4,7.8,Medium,100,1
104657,2.5,1.8,10.1,High,100,1
104659,3.1,2.8,12.3,High,83,1
104665,2.6,0.3,12.6,Medium,92,1
104675,1.4,1.4,5.0,High,99,1
104680,4.6,2.5,12.5,Low,93,1
104682,4.3,2.5,12.0,Medium,77,1
104683,1.5,1.7,9.6,High,100,1
104684,1.1,1.1,10.9,Medium,100,1
104686,3.8,0.3,13.1,Medium,100,1
104693,2.7,2.7,8.5,Low,100,1
104703,2.3,2.6,9.1,Medium,85,1
104726,0.9,1.9,5.6,Low,76,1
104728,1.0,3.1,8.0,Low,98,1
104735,1.9,3.5,9.5,Low,71,1
104739,0.4,0.7,6.0,Medium,80,1
104745,3.4,3.0,9.5,Low,99,1
104749,3.4,1.6,15.5,High,100,1
104752,3.8,1.4,9.3,Medium,96,1
104759,4.6,2.6,15.3,Medium,100,1
104760,1.8,3.4,9.0,Low,92,1
104761,2.5,3.7,12.8,Medium,78,1
104765,1.0,2.0,9.4,Low,93,1
104769,2.6,1.3,12.0,High,88,1
104776,2.3,3.1,11.1,Medium,100,1
104802,1.2,0.8,8.1,Low,79,1
104805,2.2,3.6,14.1,Low,96,1
104806,0.4,1.2,9.6,Low,85,1
104820,1.3,0.1,5.6,Low,100,1
104825,1.9,1.5,5.4,Low,100,1
104833,2.8,3.1,16.5,High,98,1
104845,2.9,2.9,12.0,Low,89,1
104847,3.3,1.8,9.7,Low,69,1
104852,2.7,1.1,13.7,High,100,1
104858,3.8,3.3,11.9,Low,93,1
104859,2.5,2.6,10.6,Medium,100,1
104867,4.8,2.6,13.1,Medium,95,1
104884,2.8,1.5,5.8,High,95,1
104887,0.9,1.2,10.3,Medium,81,1
104888,2.0,2.0,7.2,Medium,100,1
104892,1.8,3.9,12.3,Low,100,1
104894,1.6,1.7,5.3,Medium,84,1
104903,0.4,3.7,8.2,Medium,88,1
104904,1.1,0.4,8.8,Low,97,1
104906,4.0,0.2,9.3,High,100,1
104915,4.7,0.7,11.4,Low,99,1
104919,5.0,1.5,9.0,Low,98,1
104922,1.1,3.9,8.7,Medium,82,1
104932,2.8,2.8,10.7,Low,92,1
104935,3.4,0.4,11.2,High,100,1
104941,0.5,3.5,8.2,Low,100,1
104965,2.7,1.1,10.0,Low,66,1
104988,1.5,0.2,6.5,High,98,1
104992,1.1,0.9,9.1,Medium,93,1
105001,2.3,3.6,10.2,Low,99,1
105003,2.9,3.1,12.0,Medium,96,1
105007,4.8,2.0,13.5,High,95,1
105010,2.0,3.6,11.2,Medium,87,1
105017,4.4,2.4,13.8,Medium,100,1
105019,2.4,3.0,13.3,High,90,1
105031,4.9,1.1,13.6,High,74,1
105038,1.2,2.4,9.5,High,96,1
105044,4.5,2.3,9.8,High,93,1
105073,2.4,1.5,9.9,High,100,1
105080,0.9,2.4,11.4,High,98,1
105083,2.5,3.5,13.0,Low,93,1
105087,4.9,3.6,14.8,High,92,1
105089,1.4,3.3,11.0,Low,85,1
105090,2.7,0.4,14.9,Low,100,1
105094,2.6,4.0,10.7,Low,92,1
105095,2.8,0.6,9.8,Low,92,1
105111,0.3,2.7,9.8,Low,91,1
105113,2.3,0.6,7.9,Medium,88,1
105130,1.1,1.5,5.9,Medium,65,1
105134,1.8,2.2,9.6,High,73,1
105138,2.6,1.5,8.8,Low,98,1
105169,1.9,1.0,10.9,Low,82,1
105173,4.9,0.5,12.1,High,97,1
105181,4.3,0.5,13.6,Medium,100,1
105201,3.7,2.5,14.7,High,100,1
105204,2.6,1.2,9.9,Low,92,1
105208,3.9,2.9,10.4,High,93,1
105231,1.2,2.9,10.6,Low,93,1
105236,3.4,3.2,14.9,Medium,65,1
105239,1.5,2.2,7.2,High,91,1
105241,3.7,3.7,15.6,Medium,97,1
105242,3.7,3.9,13.0,High,100,1
105246,0.6,3.2,9.0,High,100,1
105247,2.8,4.0,12.0,High,79,1
105251,4.0,2.4,16.4,High,100,1
105255,3.8,0.3,13.6,Low,100,1
105257,3.0,0.8,9.6,Medium,70,1
105258,0.2,1.4,5.5,High,53,0
105264,2.2,3.4,8.0,Medium,85,1
105277,0.9,0.9,8.8,Medium,100,1
105278,4.9,0.6,12.3,Medium,91,1
105281,4.0,0.4,8.4,Low,77,1
105289,3.5,1.2,9.2,Low,68,1
105290,3.7,1.0,12.2,Medium,100,1
105295,0.1,1.5,10.3,Medium,100,1
105297,4.8,0.4,11.9,Medium,63,1
105303,1.0,0.0,8.9,High,95,1
105312,4.3,3.2,13.2,High,94,1
105323,1.1,0.7,5.6,Medium,68,1
105332,2.2,3.0,11.4,High,99,1
105335,3.5,1.0,13.5,Low,86,1
105341,2.2,1.0,7.1,Medium,66,1
105343,3.6,1.7,7.4,High,83,1
105353,4.6,0.4,12.2,High,98,1
105354,4.6,1.8,13.3,Medium,100,1
105356,4.0,1.8,9.0,Low,100,1
105380,2.2,1.5,10.8,High,100,1
105390,4.3,0.4,14.1,Medium,100,1
105391,0.8,2.6,9.7,Medium,88,1
105392,0.9,3.9,12.4,Low,90,1
105394,1.5,0.4,6.3,High,99,1
105402,1.1,0.4,7.0,Medium,82,1
105408,2.9,2.0,11.1,High,74,1
105409,2.7,1.3,15.1,Medium,96,1
105411,2.2,3.8,12.6,Medium,95,1
105413,2.7,3.4,14.6,Low,89,1
105416,3.3,0.4,11.7,Medium,90,1
105430,0.6,3.7,13.8,Low,100,1
105445,0.6,3.5,10.2,Medium,100,1
105446,4.2,3.0,13.8,Medium,92,1
105449,4.0,2.7,11.3,High,76,1
105456,0.7,0.7,3.0,Low,100,1
105459,3.5,0.0,13.2,Low,100,1
105460,1.9,2.6,12.0,Low,100,1
105474,3.4,1.5,10.6,High,88,1
105480,0.7,0.6,6.7,High,89,1
105481,2.8,2.1,12.7,High,70,1
105487,0.3,1.3,7.7,Low,65,1
105498,4.3,2.5,15.1,High,100,1
105501,1.1,2.9,10.7,Medium,92,1
105503,3.8,1.8,11.6,Medium,100,1
105517,1.0,2.2,10.5,Low,100,1
105518,0.9,0.1,8.8,High,100,1
105520,4.7,2.2,16.9,Medium,92,1
105523,3.2,2.0,10.1,Medium,100,1
105525,1.9,3.0,11.1,Medium,98,1
105527,1.3,1.9,6.3,Low,100,1
105530,0.9,4.0,11.7,Medium,100,1
105532,2.0,0.6,7.1,Low,99,1
105536,3.8,3.6,14.0,Medium,100,1
105537,3.6,0.4,9.9,High,74,1
105548,4.9,2.1,15.9,Low,94,1
105554,2.3,3.5,10.0,Medium,87,1
105558,1.5,0.0,10.2,Medium,91,1
105560,1.7,0.8,8.7,High,100,1
105561,3.0,3.2,12.3,High,80,1
105562,1.1,0.7,10.0,Medium,88,1
105584,3.0,0.5,9.3,Low,100,1
105591,0.5,2.5,7.3,High,81,1
105593,5.0,0.0,9.1,High,100,1
105604,2.6,1.3,8.9,Medium,84,1
105608,1.5,2.7,7.0,Medium,69,1
105613,4.5,2.0,12.0,High,86,1
105623,1.8,3.3,14.4,Low,89,1
105626,1.1,2.8,9.8,High,100,1
105636,2.1,2.1,10.0,High,90,1
105639,2.3,0.7,6.9,Medium,100,1
105640,3.9,2.0,11.4,High,98,1
105642,1.1,2.3,10.3,High,96,1
105647,0.6,0.6,8.5,Low,95,1
105648,3.0,1.7,9.0,Medium,85,1
105650,4.7,2.4,13.8,Low,95,1
105661,2.8,1.8,10.3,Low,100,1
105663,2.0,2.9,12.4,Medium,95,1
105668,1.7,1.5,10.2,Medium,95,1
105671,4.9,2.1,13.3,Low,90,1
105680,0.8,3.0,9.5,Medium,98,1
105681,1.2,3.7,14.4,Low,95,1
105682,3.7,0.8,9.3,Low,87,1
105687,1.0,0.8,8.1,High,92,1
105691,0.8,0.4,7.5,Low,78,1
105694,2.9,1.0,10.4,High,64,1
105695,4.4,0.3,11.7,Low,100,1
105700,1.0,3.0,11.5,Medium,77,1
105703,0.4,1.1,8.2,Low,90,1
105705,4.6,0.4,9.8,Low,99,1
105720,3.6,1.4,10.9,Medium,87,1
105725,1.7,1.0,6.8,Medium,95,1
105733,2.5,2.6,9.0,Medium,78,1
105738,2.5,3.1,12.3,Low,99,1
105744,4.2,1.2,13.6,Medium,100,1
105771,1.9,2.7,12.8,High,100,1
105774,2.0,2.4,11.4,Low,73,1
105778,3.3,1.6,10.8,Low,88,1
105779,3.7,0.4,10.5,Medium,98,1
105794,1.4,3.6,11.9,High,94,1
105798,2.4,1.2,9.5,Low,100,1
105804,4.3,0.8,11.3,Medium,99,1
105816,4.1,4.0,14.9,High,95,1
105822,0.8,3.4,10.0,Medium,100,1
105825,0.4,1.1,5.6,High,93,1
105839,3.9,2.3,10.3,Low,91,1
105849,0.6,1.8,8.1,Low,100,1
105862,2.0,0.9,8.5,Low,97,1
105863,3.9,2.6,14.3,Medium,100,1
105875,1.0,3.1,8.5,Medium,100,1
105886,1.1,2.2,12.5,Medium,100,1
105888,4.0,3.6,13.4,Low,72,1
105890,3.4,2.9,8.3,Medium,96,1
105895,0.7,0.9,6.9,Low,87,1
105918,2.5,0.2,7.1,High,100,1
105930,4.6,0.7,12.6,Low,100,1
105940,2.6,3.0,12.8,High,100,1
105947,1.2,1.2,8.1,High,100,1
105952,1.4,3.6,9.4,High,93,1
105954,3.5,2.6,11.3,Low,83,1
105955,0.3,1.8,10.0,Low,91,1
105964,2.0,2.3,12.7,Low,98,1
105966,3.1,3.0,14.2,Medium,100,1
105967,1.8,3.4,8.4,High,80,1
105969,1.8,0.9,7.2,High,67,1
105975,2.7,2.8,11.4,Medium,82,1
105978,2.6,0.1,9.8,Medium,87,1
105983,0.0,2.7,8.5,Low,72,1
105989,4.0,1.0,8.7,Medium,78,1
106005,2.0,1.7,6.7,Medium,76,1
106007,0.3,3.9,10.1,Low,99,1
106011,1.6,1.0,9.5,Medium,74,1
106021,1.3,2.7,11.1,High,97,1
106039,2.9,3.6,12.9,Low,91,1
106048,3.8,3.1,10.8,Medium,89,1
106062,3.7,0.6,8.3,High,77,1
106064,3.5,3.5,11.3,Medium,100,1
106065,0.8,0.7,7.9,Low,85,1
106070,0.9,4.0,13.4,Low,89,1
106075,4.9,3.6,13.8,Low,100,1
106098,0.1,3.0,11.9,Medium,88,1
106104,0.2,1.8,8.5,Low,100,1
106106,2.2,1.2,5.8,High,59,0
106111,3.8,0.7,16.2,Medium,97,1
106114,4.5,3.4,9.3,Low,100,1
106115,3.1,1.5,10.3,Medium,82,1
106118,3.4,0.5,9.8,Low,100,1
106120,3.6,3.5,15.8,High,100,1
106124,2.2,2.8,11.6,Low,91,1
106125,4.2,3.6,15.8,High,97,1
106132,2.9,4.0,12.7,Low,98,1
106138,1.2,0.8,7.8,Low,95,1
106141,3.5,0.8,10.3,Low,85,1
106143,4.1,1.6,13.1,Low,92,1
106144,0.1,0.7,5.8,High,77,1
106152,2.6,1.2,13.1,Low,58,0
106161,4.7,1.2,17.0,Medium,83,1
106164,3.1,3.4,13.7,Low,65,1
106169,4.0,3.4,10.3,Medium,91,1
106182,4.9,1.1,11.5,High,98,1
106183,1.0,2.9,9.4,High,97,1
106186,0.9,0.2,4.8,High,88,1
106187,4.8,2.1,14.2,High,89,1
106189,2.1,0.6,10.2,Low,98,1
106202,0.4,0.2,7.7,Medium,93,1
106207,4.4,3.3,15.7,Medium,100,1
106208,0.9,1.2,6.1,Low,54,0
106210,1.3,2.7,11.4,Medium,100,1
106212,3.9,3.0,15.8,Low,98,1
106215,3.6,3.4,13.3,High,97,1
106216,0.6,1.9,11.0,Medium,98,1
106220,0.1,2.6,9.3,Low,74,1
106224,2.2,0.7,8.7,Low,95,1
106228,2.3,1.3,9.3,Medium,82,1
106232,3.2,0.1,8.1,Low,75,1
106237,3.4,3.5,11.4,High,71,1
106238,1.3,1.7,9.6,High,100,1
106248,3.6,1.6,10.4,High,78,1
106256,2.3,2.4,11.4,Low,100,1
106258,4.5,2.2,7.7,Low,84,1
106261,4.1,1.6,12.7,Low,95,1
106272,3.9,2.9,10.1,Medium,69,1
106275,3.5,0.4,8.6,Low,92,1
106276,2.3,3.0,11.4,Low,79,1
106285,4.1,3.6,11.8,High,67,1
106288,3.8,1.5,12.2,Medium,86,1
106291,1.4,2.1,14.1,High,96,1
106297,2.8,3.8,15.5,Medium,96,1
106307,3.2,3.7,9.7,High,98,1
106336,4.9,0.1,12.9,Medium,95,1
106337,3.4,2.9,8.8,Medium,75,1
106348,3.9,3.8,16.0,Medium,100,1
106353,2.1,0.7,9.2,High,100,1
106354,1.6,2.3,10.1,High,99,1
106362,0.8,1.5,6.3,Medium,86,1
106365,3.8,0.5,11.0,Low,91,1
106371,4.1,2.6,10.1,Low,100,1
106374,1.9,2.9,12.5,High,97,1
106377,2.9,2.3,12.8,High,96,1
106384,4.7,1.2,12.1,Low,96,1
106389,1.4,0.2,7.2,High,75,1
106390,1.1,0.8,9.5,High,98,1
106392,0.4,1.7,10.5,Medium,98,1
106395,4.9,3.6,14.7,Low,71,1
106396,3.2,2.1,7.4,Medium,87,1
106412,0.3,1.2,9.0,Medium,100,1
106413,4.9,2.2,9.6,High,94,1
106416,2.9,0.7,12.2,High,98,1
106419,4.7,1.4,12.7,Medium,100,1
106422,2.2,2.9,6.4,Medium,65,1
106433,2.6,3.8,12.1,Low,95,1
106458,2.8,2.8,7.7,Low,57,0
106469,3.9,2.9,9.9,Low,79,1
106470,1.2,2.1,7.0,Medium,100,1
106477,4.7,3.9,14.0,Medium,100,1
106482,1.4,2.6,15.7,Low,100,1
106485,0.0,1.7,3.5,Low,96,1
106488,3.3,2.6,7.5,High,92,1
106489,3.8,1.4,11.2,Medium,100,1
106494,1.3,1.8,8.9,Low,81,1
106499,4.8,3.4,16.7,High,100,1
106504,4.4,3.7,11.5,High,100,1
106510,2.0,2.3,13.3,Low,86,1
106533,1.8,1.4,9.7,Low,100,1
106566,0.6,1.6,9.8,Medium,98,1
106569,3.4,1.8,12.4,High,72,1
106579,0.8,1.9,7.8,Low,91,1
106582,3.5,2.1,12.1,High,86,1
106583,4.2,0.9,9.5,Low,94,1
106584,1.3,0.4,7.8,Low,93,1
106586,4.4,1.8,13.0,Low,98,1
106594,1.2,0.6,6.1,High,95,1
106596,1.3,3.8,11.5,Low,100,1
106615,0.1,1.1,7.9,Medium,83,1
106622,3.2,3.3,11.7,Low,100,1
106628,2.6,1.9,7.1,Low,100,1
106632,4.4,2.8,13.1,Low,100,1
106635,2.2,3.4,10.7,Low,81,1
106637,2.0,3.9,12.2,High,100,1
106644,3.7,3.8,13.3,Medium,100,1
106645,2.9,2.3,10.4,Low,72,1
106650,1.3,3.9,13.6,Medium,90,1
106655,2.3,0.9,12.0,High,98,1
106667,4.1,2.7,10.6,High,64,1
106670,2.2,3.2,9.8,Medium,100,1
106671,4.2,3.3,15.4,Low,100,1
106677,1.4,3.2,9.4,Low,90,1
106680,0.4,1.5,7.6,High,79,1
106685,2.4,1.1,11.1,Medium,100,1
106689,4.1,1.2,12.3,Low,100,1
106697,1.1,1.8,5.9,Low,91,1
106706,1.7,2.2,7.9,Low,100,1
106709,2.8,0.1,9.0,Low,98,1
106717,3.1,0.2,10.1,Medium,100,1
106726,3.7,1.4,13.7,Medium,78,1
106730,3.9,2.6,11.9,High,97,1
106731,1.3,2.7,9.5,Medium,71,1
106740,4.6,3.4,15.0,High,90,1
106741,1.8,1.0,10.9,High,97,1
106746,1.4,0.8,6.8,High,75,1
106748,3.1,0.6,9.8,Medium,80,1
106752,1.1,0.9,9.2,High,74,1
106762,3.7,1.5,9.8,Medium,79,1
106764,3.1,0.9,8.8,High,82,1
106775,1.9,2.5,11.3,High,94,1
106779,0.7,0.1,4.9,High,88,1
106780,0.9,1.0,10.8,High,93,1
106784,3.5,0.2,10.3,High,92,1
106789,3.8,3.2,14.6,High,100,1
106811,1.4,0.6,8.2,High,100,1
106815,3.7,1.7,12.8,High,67,1
106818,0.7,0.4,5.9,Low,89,1
106820,1.6,0.5,9.1,Medium,95,1
106821,2.6,1.3,10.1,High,85,1
106824,0.8,1.7,12.1,Low,85,1
106831,1.3,2.4,9.9,High,98,1
106832,2.5,3.2,11.3,Medium,87,1
106851,2.5,0.4,7.9,Low,93,1
106852,1.7,3.8,10.5,Low,84,1
106859,0.7,1.2,6.3,Medium,87,1
106862,4.7,2.2,16.3,Medium,97,1
106865,3.8,3.6,14.0,Medium,94,1
106867,0.8,1.3,8.8,Medium,100,1
106870,3.9,0.6,8.1,High,95,1
106871,1.6,1.6,8.7,High,86,1
106877,3.3,2.7,11.1,Low,100,1
106888,0.0,2.4,7.1,High,61,1
106889,3.9,3.1,13.3,Low,77,1
106892,4.9,3.6,11.8,Low,100,1
106903,4.8,3.9,15.4,Low,81,1
106906,0.1,3.8,9.5,High,77,1
106909,1.5,3.8,12.3,Medium,94,1
106910,4.7,2.3,11.5,High,100,1
106918,4.0,3.7,10.2,Medium,71,1
106920,4.7,1.6,16.1,Low,73,1
106921,0.3,1.1,7.0,Medium,100,1
106927,0.5,0.5,7.1,Medium,96,1
106929,1.7,3.2,10.0,High,100,1
106941,0.2,0.4,3.7,High,100,1
106946,1.7,3.0,12.4,High,95,1
106949,4.5,0.6,13.5,Medium,99,1
106950,1.0,3.3,10.0,Low,67,1
106951,1.6,0.1,6.4,Medium,72,1
106952,2.5,0.3,7.7,Low,89,1
106957,2.1,3.2,9.3,Low,59,0
106958,3.9,1.5,9.0,Medium,87,1
106965,4.0,2.5,13.7,Medium,100,1
106966,4.8,3.4,12.2,Low,93,1
106967,1.4,2.4,11.6,High,99,1
106969,4.1,3.1,15.0,Medium,86,1
106976,3.6,0.4,9.7,Medium,92,1
106977,5.0,2.9,18.2,High,89,1
106982,2.5,0.0,8.5,Medium,74,1
106986,4.8,1.1,7.0,High,96,1
106993,2.1,2.3,8.1,High,85,1
106995,1.5,0.8,8.5,Medium,97,1
106996,0.5,1.1,8.5,Medium,100,1
107005,3.8,1.7,12.4,Medium,94,1
107006,3.9,1.9,11.3,High,94,1
107016,0.0,2.5,9.5,Medium,100,1
107018,5.0,0.8,12.4,High,100,1
107021,4.4,2.5,14.8,Medium,96,1
107023,1.6,2.8,9.4,Medium,92,1
107025,3.7,2.4,13.4,Medium,82,1
107044,3.9,3.9,15.0,High,92,1
107057,4.8,3.8,15.9,Medium,100,1
107069,1.4,0.6,8.7,Medium,84,1
107078,1.8,1.5,7.7,Medium,84,1
107089,0.8,3.1,8.3,High,72,1
107098,1.3,2.1,9.7,High,100,1
107107,2.1,3.2,11.7,Medium,85,1
107113,1.9,2.7,14.9,Low,97,1
107119,3.6,2.4,10.6,Low,82,1
107123,1.0,2.2,9.5,Medium,87,1
107125,3.5,2.7,12.5,High,100,1
107126,1.4,0.9,9.1,Medium,94,1
107127,2.4,0.8,6.2,Low,80,1
107130,1.4,2.6,13.7,Low,91,1
107141,2.1,2.8,12.4,Low,100,1
107147,3.8,2.1,15.8,Medium,100,1
107148,2.7,2.5,13.0,Low,70,1
107163,1.4,1.2,8.3,High,100,1
107168,3.5,2.8,14.0,High,100,1
107170,1.7,1.0,9.6,High,96,1
107174,1.6,3.7,11.1,Medium,95,1
107190,3.4,3.5,12.1,High,98,1
107194,4.4,3.0,13.9,High,92,1
107198,3.7,0.9,8.1,Low,93,1
107201,1.7,3.5,8.8,High,80,1
107202,4.4,1.2,14.5,High,88,1
107203,4.3,3.9,14.9,High,91,1
107205,0.3,3.3,9.5,Medium,91,1
107220,3.5,2.4,7.3,Low,79,1
107245,0.8,3.1,10.2,Low,96,1
107246,1.9,1.3,15.3,Low,92,1
107257,0.2,2.0,3.0,High,84,1
107268,3.9,4.0,14.5,High,85,1
107269,2.2,1.2,9.2,Low,73,1
107271,3.2,2.1,13.4,Low,79,1
107286,4.8,0.1,10.6,Medium,79,1
107296,4.0,3.2,15.0,High,100,1
107298,0.6,0.3,7.2,Low,76,1
107301,3.5,1.7,12.0,Low,93,1
107311,4.9,2.9,15.7,Low,100,1
107315,4.2,2.1,11.8,Medium,93,1
107316,1.7,3.6,9.4,High,100,1
107321,2.3,0.0,4.6,Low,86,1
107322,2.2,1.8,6.4,High,91,1
107326,1.0,1.4,9.6,High,83,1
107336,0.8,3.3,8.6,Medium,100,1
107337,2.6,3.1,12.0,Medium,70,1
107341,5.0,1.5,15.1,Low,89,1
107359,2.9,3.8,13.7,High,100,1
107361,0.2,0.9,4.7,High,95,1
107365,3.2,0.8,11.0,High,78,1
107369,2.2,1.4,13.3,High,94,1
107385,2.2,2.0,10.6,High,82,1
107386,0.3,1.7,4.8,High,81,1
107391,3.3,0.5,5.4,High,79,1
107396,2.7,0.7,9.0,Medium,100,1
107400,0.6,1.5,7.7,Low,82,1
107406,0.2,2.6,10.9,Low,100,1
107409,4.8,0.4,9.1,Low,98,1
107410,0.7,1.4,5.8,High,100,1
107411,1.0,1.7,7.6,Medium,93,1
107412,4.3,0.5,10.9,Low,99,1
107414,3.2,0.1,10.8,High,94,1
107423,0.3,3.6,11.7,High,100,1
107430,4.1,2.4,14.9,High,100,1
107432,1.8,3.0,8.6,Medium,100,1
107439,3.1,0.1,8.8,High,86,1
107443,0.4,3.7,10.9,Medium,96,1
107448,3.7,3.2,11.7,High,90,1
107458,0.5,2.6,11.4,Medium,98,1
107465,0.7,2.6,6.9,High,100,1
107471,1.1,2.8,8.2,Low,100,1
107477,1.9,1.6,10.8,Medium,95,1
107478,4.2,2.6,13.0,High,100,1
107483,2.4,3.5,11.1,High,86,1
107493,3.2,3.9,12.8,Medium,66,1
107496,2.5,3.7,9.0,Medium,84,1
107497,3.8,3.9,11.0,Low,100,1
107499,2.9,1.7,11.3,Medium,100,1
