student_id,mental_health_rating,exam_anxiety_score,stress_level,sleep_hours,diet_quality,exercise_frequency,exam_score,Pass_Fail
103142,7.2,10,3.6,5.4,Fair,2,61,1
103146,4.7,6,7.1,5.3,Poor,4,100,1
103159,7.2,10,6.6,5.4,Fair,3,85,1
103163,7.0,5,2.7,8.2,Good,7,100,1
103166,4.9,7,3.8,8.1,Fair,3,81,1
103168,10.0,6,4.3,8.0,Good,6,100,1
103170,6.5,10,5.5,7.0,Fair,2,100,1
103171,3.2,8,9.4,6.7,Good,5,97,1
103178,2.9,10,7.6,8.3,Good,7,84,1
103183,10.0,10,5.5,5.7,Poor,5,51,0
103184,5.7,6,4.8,6.8,Good,7,81,1
103186,5.5,10,7.5,6.1,Poor,2,100,1
103187,9.4,5,7.2,6.6,Good,4,100,1
103192,8.2,10,5.4,7.7,Good,2,100,1
103194,5.2,10,6.1,7.2,Good,1,95,1
103211,7.4,8,3.7,6.6,Fair,1,84,1
103213,4.9,8,4.6,5.7,Fair,2,69,1
103216,6.0,5,5.6,6.4,Good,1,81,1
103221,6.6,10,6.0,5.7,Good,7,76,1
103228,6.2,6,4.7,7.3,Fair,4,100,1
103229,7.9,10,3.1,8.7,Good,4,100,1
103230,6.1,10,6.6,6.2,Fair,7,100,1
103238,3.5,9,3.0,8.2,Poor,2,91,1
103241,9.0,7,5.1,6.3,Good,4,95,1
103247,7.1,10,2.2,9.0,Good,2,89,1
103256,9.5,8,4.5,7.7,Fair,1,100,1
103261,3.6,9,3.5,6.2,Fair,2,100,1
103262,5.5,10,6.6,5.8,Good,3,83,1
103267,3.1,10,10.0,6.2,Poor,4,92,1
103281,10.0,10,6.6,7.3,Fair,4,69,1
103289,8.9,6,8.6,9.5,Good,4,99,1
103295,7.4,10,4.5,6.7,Good,5,100,1
103297,9.8,5,2.1,6.7,Fair,7,79,1
103299,9.6,9,3.5,6.9,Fair,5,90,1
103306,7.0,10,5.2,9.4,Good,1,96,1
103312,4.8,10,5.7,6.5,Good,7,100,1
103320,5.7,9,2.8,7.7,Fair,4,100,1
103325,6.8,8,4.5,11.0,Good,0,86,1
103326,9.9,10,3.8,5.4,Good,6,84,1
103343,9.0,8,4.7,8.0,Poor,4,74,1
103355,8.7,9,5.2,5.9,Good,2,78,1
103361,6.1,8,6.9,4.0,Poor,3,83,1
103367,7.0,9,4.0,4.6,Fair,0,88,1
103373,7.3,10,4.8,4.5,Fair,4,78,1
103376,6.4,6,5.3,5.6,Fair,6,89,1
103379,9.6,5,3.8,8.0,Poor,2,97,1
103383,7.5,8,4.5,6.3,Good,3,100,1
103398,4.8,5,4.3,8.6,Good,0,99,1
103400,5.4,7,4.4,4.8,Good,4,100,1
103402,5.2,10,4.1,4.6,Good,1,97,1
103409,7.8,8,5.9,8.3,Poor,7,95,1
103416,7.199999999999999,8,7.8,8.0,Good,7,93,1
103430,7.7,5,2.4,6.6,Fair,0,100,1
103435,10.0,10,5.3,8.5,Good,1,73,1
103448,6.6,9,5.1,7.1,Good,5,92,1
103460,8.7,7,5.1,7.5,Good,6,92,1
103470,6.6,10,2.8,6.0,Poor,6,100,1
103472,7.7,7,6.6,6.1,Good,1,100,1
103493,5.8,8,3.4,8.5,Poor,2,92,1
103499,2.9,6,7.5,6.6,Good,6,100,1
103504,5.9,10,1.0,9.9,Poor,7,91,1
103506,5.1,8,3.4,6.8,Fair,4,93,1
103517,3.6,7,7.5,4.0,Fair,0,87,1
103521,7.8,10,6.1,8.3,Good,3,76,1
103522,4.8,10,4.8,7.4,Good,3,79,1
103528,5.1,10,2.1,6.4,Good,4,96,1
103537,7.4,10,3.3,7.9,Good,3,100,1
103538,6.1,7,2.1,6.9,Poor,1,76,1
103559,5.6,9,6.6,6.3,Good,3,73,1
103569,4.9,9,4.1,6.1,Good,3,96,1
103585,5.3,6,3.7,5.0,Fair,1,100,1
103586,8.2,10,4.5,6.1,Fair,5,92,1
103599,4.3,6,5.7,7.0,Fair,6,84,1
103602,10.0,6,5.6,7.3,Good,7,99,1
103603,1.7,9,3.1,7.8,Fair,7,100,1
103608,10.0,8,1.0,5.6,Poor,2,95,1
103611,9.5,7,4.6,8.2,Fair,6,84,1
103628,7.5,10,2.7,5.7,Fair,6,100,1
103635,3.0,10,4.9,7.8,Fair,1,91,1
103652,6.1,8,5.4,8.8,Fair,5,100,1
103658,10.0,10,4.3,5.0,Fair,5,100,1
103671,8.0,6,1.0,7.4,Fair,6,95,1
103677,8.8,10,7.2,6.8,Fair,3,93,1
103688,4.2,10,7.8,5.8,Fair,6,97,1
103693,7.3,10,1.7,5.1,Good,3,85,1
103706,7.0,10,5.2,6.9,Good,7,88,1
103714,6.9,10,6.0,6.3,Good,4,94,1
103716,5.6,6,1.0,6.1,Good,3,100,1
103728,6.8,8,3.6,8.6,Poor,4,100,1
103734,5.6,7,6.9,6.9,Fair,7,100,1
103758,9.7,5,5.1,6.8,Poor,6,100,1
103759,4.2,9,4.5,6.1,Fair,2,96,1
103760,8.3,8,6.9,6.2,Good,3,100,1
103763,4.7,5,6.1,5.8,Good,3,89,1
103766,5.7,10,4.5,4.8,Good,6,100,1
103777,4.6,10,8.7,7.4,Fair,3,98,1
103786,5.6,6,8.9,8.3,Good,3,100,1
103795,10.0,10,6.5,4.0,Poor,4,95,1
103800,5.9,9,3.2,5.3,Fair,4,89,1
103803,6.8,10,5.0,6.0,Fair,0,80,1
103806,6.6,7,5.8,5.3,Fair,2,85,1
103810,7.3,5,6.7,7.7,Fair,1,100,1
103817,9.3,9,4.5,5.7,Good,5,95,1
103823,9.7,10,5.9,5.3,Fair,2,100,1
103828,5.8,10,6.6,7.6,Fair,0,75,1
103829,9.5,6,5.3,7.9,Good,7,71,1
103834,7.8,10,4.8,7.3,Fair,2,100,1
103840,5.9,10,4.1,7.0,Good,7,100,1
103841,6.6,10,3.7,7.4,Good,0,92,1
103845,5.8,10,3.5,4.3,Fair,7,97,1
103847,5.8,10,6.1,6.0,Good,0,98,1
103853,8.8,10,3.8,8.2,Fair,2,95,1
103861,6.3,9,3.5,8.0,Fair,5,97,1
103864,10.0,10,4.4,7.5,Poor,2,79,1
103867,5.5,6,5.6,6.4,Good,0,98,1
103873,7.4,7,5.5,7.7,Fair,4,100,1
103882,5.2,7,4.0,7.7,Fair,4,84,1
103886,8.6,5,6.8,9.3,Good,0,98,1
103895,7.8,10,4.7,5.3,Good,4,99,1
103914,7.0,7,7.0,6.7,Good,0,89,1
103936,9.8,9,2.8,8.7,Good,7,100,1
103941,8.8,8,4.5,4.9,Good,3,97,1
103945,6.6,10,5.4,8.0,Good,1,100,1
103964,5.4,9,7.2,8.8,Poor,6,77,1
103980,6.8,8,5.9,8.1,Fair,2,94,1
103981,5.6,5,6.6,6.2,Good,6,81,1
103988,2.8,5,5.4,9.9,Poor,5,100,1
103992,9.4,10,8.4,6.0,Fair,0,42,0
103998,6.9,7,5.8,6.6,Good,7,100,1
104004,6.3,10,8.0,5.8,Fair,6,73,1
104010,7.6,10,1.0,4.0,Good,1,98,1
104012,7.2,10,4.2,7.5,Fair,0,100,1
104014,9.9,9,6.2,8.8,Fair,6,99,1
104031,5.1,10,3.3,5.4,Good,2,99,1
104035,6.3,6,2.2,9.0,Good,0,100,1
104041,7.4,8,3.5,8.1,Fair,2,70,1
104042,10.0,10,6.0,7.9,Good,3,78,1
104046,5.9,10,2.6,6.2,Fair,3,100,1
104051,6.9,10,3.1,6.1,Good,5,100,1
104058,6.3,7,4.9,7.7,Good,1,93,1
104071,5.4,6,6.3,7.7,Fair,0,100,1
104074,9.1,9,4.6,6.3,Good,0,80,1
104077,8.7,10,1.8,7.0,Good,4,93,1
104083,4.4,7,6.6,6.9,Fair,5,100,1
104088,9.6,10,4.5,6.2,Good,2,86,1
104094,8.1,10,2.8,5.1,Fair,7,90,1
104103,8.9,10,2.9,5.6,Good,2,100,1
104108,7.4,6,8.5,5.9,Good,7,99,1
104117,8.9,10,2.8,8.1,Good,0,90,1
104119,6.6,10,4.4,9.3,Fair,5,79,1
104124,4.8,10,6.5,7.7,Poor,5,94,1
104126,6.7,10,2.8,6.7,Good,1,77,1
104128,7.7,10,5.7,9.3,Good,3,80,1
104131,8.2,10,5.0,7.8,Good,1,82,1
104144,9.0,6,2.7,7.2,Poor,6,100,1
104145,8.7,6,6.2,6.5,Good,6,100,1
104148,7.0,8,5.4,8.2,Good,0,76,1
104152,5.2,7,7.2,7.3,Fair,3,79,1
104157,8.7,7,2.8,7.7,Good,3,90,1
104169,5.6,9,7.8,4.7,Good,3,99,1
104196,7.7,6,2.9,8.4,Good,0,100,1
104243,8.4,10,6.1,5.3,Good,1,72,1
104244,6.5,8,5.6,7.8,Fair,0,63,1
104248,6.6,10,1.7,6.0,Good,6,92,1
104249,8.3,5,4.3,4.8,Good,1,100,1
104257,8.6,10,4.4,7.7,Fair,6,71,1
104259,3.8,5,1.9,6.2,Poor,6,100,1
104260,9.9,10,3.0,5.0,Good,1,88,1
104271,4.1,10,7.5,7.1,Fair,2,93,1
104275,5.8,10,1.3,6.4,Fair,6,82,1
104285,2.1,8,6.6,8.3,Good,2,99,1
104288,1.4,10,7.1,4.5,Good,5,57,0
104289,10.0,10,3.6,7.4,Fair,2,100,1
104292,6.8,8,4.8,5.6,Good,0,74,1
104297,8.4,10,6.1,4.5,Good,7,65,1
104303,6.1,6,7.5,5.7,Fair,1,93,1
104310,6.5,8,4.6,6.0,Fair,7,81,1
104318,8.8,5,2.8,6.2,Good,5,91,1
104324,7.2,5,2.6,7.9,Fair,5,99,1
104325,9.4,10,6.5,6.3,Good,3,95,1
104330,8.3,10,5.6,7.8,Fair,0,78,1
104334,3.9,10,1.0,4.0,Fair,0,100,1
104337,4.5,9,4.1,7.6,Fair,5,71,1
104354,9.7,7,4.8,4.6,Good,4,80,1
104356,9.1,10,6.1,5.4,Good,3,92,1
104363,4.7,8,5.2,7.4,Fair,2,76,1
104365,4.5,10,4.5,8.1,Fair,1,95,1
104366,7.7,10,4.7,6.3,Good,1,100,1
104370,7.6,10,4.6,6.6,Fair,2,100,1
104375,5.6,10,8.0,10.7,Fair,2,100,1
104382,5.3,10,5.3,9.2,Good,7,90,1
104383,8.9,10,8.6,6.1,Fair,2,63,1
104385,7.0,6,4.5,6.4,Fair,3,88,1
104388,5.6,10,7.6,5.3,Good,6,79,1
104393,5.2,10,5.5,9.6,Good,5,79,1
104395,6.8,10,4.2,8.9,Good,5,94,1
104409,5.5,10,5.2,6.8,Good,6,82,1
104411,3.8,10,3.5,5.6,Poor,4,82,1
104416,6.2,7,6.0,8.0,Fair,7,100,1
104426,6.2,5,4.8,8.5,Good,2,75,1
104431,4.8,9,2.1,8.1,Good,1,100,1
104440,7.3,10,2.8,9.2,Poor,6,99,1
104448,5.2,10,1.8,7.2,Fair,7,95,1
104449,10.0,5,3.2,9.7,Good,5,100,1
104453,5.9,7,4.7,7.7,Poor,1,75,1
104458,8.8,8,5.8,4.9,Fair,2,100,1
104460,5.3,7,4.5,8.4,Good,5,100,1
104463,8.8,9,5.1,7.0,Good,4,99,1
104464,5.1,7,4.1,8.6,Fair,0,76,1
104469,5.0,7,8.7,6.3,Fair,4,83,1
104485,7.0,7,4.6,9.0,Good,4,87,1
104488,8.1,10,4.0,4.8,Good,0,68,1
104489,8.6,10,2.1,9.8,Fair,2,100,1
104493,9.9,10,5.9,6.1,Good,1,68,1
104496,10.0,10,1.0,5.7,Poor,3,69,1
104497,9.9,10,3.4,10.2,Fair,7,70,1
104503,10.0,10,5.4,4.5,Good,2,88,1
104511,5.2,5,5.3,7.0,Good,4,98,1
104518,7.9,10,2.1,7.1,Good,0,87,1
104519,3.0,10,6.5,7.7,Good,2,100,1
104522,7.6,7,7.0,5.9,Poor,3,91,1
104524,6.0,5,6.2,4.0,Poor,6,98,1
104525,7.0,10,5.4,7.6,Fair,3,74,1
104529,5.9,9,8.9,7.7,Fair,1,100,1
104532,6.0,9,1.0,5.5,Good,3,100,1
104538,6.3,10,4.6,4.8,Good,0,62,1
104557,8.5,10,2.7,8.3,Poor,5,100,1
104560,8.2,9,6.3,7.8,Good,0,81,1
104563,7.6,6,8.2,7.3,Fair,3,87,1
104568,9.0,7,5.5,6.2,Fair,6,98,1
104570,8.2,10,4.8,6.6,Fair,5,98,1
104573,5.0,6,5.3,9.5,Good,4,100,1
104575,6.3,5,4.2,8.9,Good,5,100,1
104581,5.3,5,2.1,9.0,Poor,4,97,1
104585,4.7,7,1.0,6.1,Fair,4,94,1
104587,6.6,6,8.2,7.3,Fair,6,86,1
104591,6.1,10,7.3,6.7,Good,2,67,1
104592,8.6,10,7.8,5.8,Fair,4,80,1
104595,4.6,9,4.3,5.3,Good,4,98,1
104611,10.0,8,5.0,7.5,Fair,4,97,1
104614,10.0,7,6.9,7.7,Good,0,94,1
104616,8.9,7,3.8,8.2,Fair,6,100,1
104617,8.6,10,3.0,5.6,Poor,3,100,1
104620,5.3,10,4.9,7.0,Fair,0,100,1
104623,6.1,10,7.5,10.6,Good,6,90,1
104629,9.1,6,3.9,7.9,Good,7,87,1
104634,9.2,10,3.4,7.6,Fair,1,76,1
104635,8.8,9,2.5,7.4,Poor,5,90,1
104638,7.6,9,4.8,8.2,Poor,4,92,1
104647,5.2,10,8.2,5.4,Fair,7,100,1
104657,8.3,7,2.1,6.5,Fair,3,100,1
104659,7.5,9,4.5,7.2,Fair,1,83,1
104665,4.9,7,6.9,7.1,Good,6,92,1
104675,7.8,8,5.3,5.3,Good,3,99,1
104680,7.1,10,2.3,4.8,Poor,0,93,1
104682,7.0,8,5.2,8.3,Fair,4,77,1
104683,8.3,7,2.6,9.4,Good,1,100,1
104684,7.1,8,7.0,6.5,Fair,6,100,1
104686,10.0,9,3.8,6.2,Fair,5,100,1
104693,6.1,10,4.1,4.8,Fair,5,100,1
104703,8.2,10,5.0,4.9,Fair,2,85,1
104726,7.8,6,3.9,4.1,Poor,7,76,1
104728,6.7,10,7.0,5.9,Fair,4,98,1
104735,3.5,8,7.0,7.4,Fair,3,71,1
104739,8.5,10,6.4,7.5,Good,1,80,1
104745,2.1,5,3.8,4.8,Fair,7,99,1
104749,9.3,8,4.8,7.5,Fair,3,100,1
104752,8.1,10,4.6,6.6,Good,1,96,1
104759,7.7,8,6.8,6.6,Good,4,100,1
104760,7.3,5,5.6,6.1,Good,5,92,1
104761,6.1,10,8.7,6.5,Fair,6,78,1
104765,7.199999999999999,9,9.0,7.1,Good,4,93,1
104769,9.8,5,4.8,7.7,Poor,2,88,1
104776,8.6,10,7.7,7.0,Fair,4,100,1
104802,6.2,10,5.7,7.4,Good,1,79,1
104805,6.4,6,2.8,7.0,Good,3,96,1
104806,7.1,10,5.5,4.0,Fair,2,85,1
104820,6.1,10,10.0,8.9,Good,4,100,1
104825,4.8,7,3.8,8.8,Good,4,100,1
104833,7.5,10,6.1,8.9,Good,0,98,1
104845,8.4,10,5.1,6.8,Good,3,89,1
104847,6.3,10,3.5,6.2,Good,5,69,1
104852,7.9,10,5.8,7.3,Good,1,100,1
104858,8.1,9,4.9,8.3,Poor,1,93,1
104859,5.0,10,5.5,7.4,Fair,6,100,1
104867,7.9,10,3.1,5.8,Fair,3,95,1
104884,6.5,5,4.5,4.9,Good,4,95,1
104887,5.6,8,4.7,7.1,Fair,2,81,1
104888,8.5,10,5.0,6.4,Good,2,100,1
104892,6.9,10,1.0,9.6,Fair,1,100,1
104894,6.8,10,5.1,8.1,Good,4,84,1
104903,7.9,10,1.3,6.6,Good,6,88,1
104904,8.0,7,6.7,6.7,Good,3,97,1
104906,10.0,8,4.7,7.2,Good,5,100,1
104915,2.5,6,4.5,5.1,Fair,2,99,1
104919,8.3,6,2.9,5.8,Fair,1,98,1
104922,4.8,10,3.6,7.7,Good,6,82,1
104932,5.6,9,8.0,7.5,Poor,5,92,1
104935,8.9,9,4.7,5.0,Poor,2,100,1
104941,5.6,6,5.5,6.2,Fair,6,100,1
104965,5.7,10,3.4,7.7,Fair,6,66,1
104988,8.0,10,4.3,6.2,Good,2,98,1
104992,2.8,10,3.1,8.9,Fair,0,93,1
105001,5.9,10,4.3,8.4,Fair,5,99,1
105003,9.1,10,4.9,7.3,Good,0,96,1
105007,4.9,5,5.7,7.2,Good,1,95,1
105010,4.6,9,4.7,6.2,Good,6,87,1
105017,5.8,10,8.8,8.5,Fair,1,100,1
105019,7.4,10,2.4,5.0,Good,1,90,1
105031,3.3,10,2.8,5.0,Fair,1,74,1
105038,4.8,7,5.6,8.0,Good,2,96,1
105044,7.4,7,7.0,7.0,Good,6,93,1
105073,6.4,6,3.9,7.3,Good,3,100,1
105080,8.6,10,4.6,4.0,Fair,6,98,1
105083,8.8,6,5.4,6.9,Good,7,93,1
105087,10.0,10,2.9,9.3,Good,4,92,1
105089,5.5,7,8.2,6.7,Good,3,85,1
105090,6.1,10,8.2,7.4,Good,5,100,1
105094,10.0,7,7.0,6.1,Fair,4,92,1
105095,8.4,10,3.1,5.7,Good,2,92,1
105111,4.4,6,6.5,7.1,Good,0,91,1
105113,8.2,6,5.5,8.7,Poor,5,88,1
105130,8.6,10,3.9,7.6,Good,0,65,1
105134,6.5,10,4.1,5.7,Poor,7,73,1
105138,8.0,10,2.3,6.0,Good,1,98,1
105169,5.4,8,3.2,9.6,Poor,3,82,1
105173,6.6,7,7.7,6.0,Fair,6,97,1
105181,6.2,10,3.7,6.5,Good,6,100,1
105201,5.6,7,3.1,7.6,Good,3,100,1
105204,5.6,9,6.4,8.0,Poor,6,92,1
105208,4.8,7,4.7,7.2,Good,4,93,1
105231,8.6,7,5.5,8.1,Good,5,93,1
105236,6.0,10,4.4,4.9,Good,0,65,1
105239,10.0,10,6.4,7.9,Good,0,91,1
105241,10.0,9,2.5,8.8,Good,1,97,1
105242,8.6,6,5.7,9.1,Poor,6,100,1
105246,7.3,10,3.0,7.7,Good,1,100,1
105247,9.0,10,6.9,6.6,Good,6,79,1
105251,8.8,9,5.3,6.6,Fair,7,100,1
105255,6.4,10,6.9,9.2,Poor,3,100,1
105257,9.6,10,6.9,5.2,Fair,3,70,1
105258,3.6,10,5.1,5.9,Good,1,53,0
105264,8.8,10,3.7,7.1,Good,3,85,1
105277,7.9,9,6.7,4.0,Fair,7,100,1
105278,7.0,8,5.1,7.6,Poor,6,91,1
105281,8.0,7,4.4,5.6,Good,2,77,1
105289,9.1,10,3.6,5.9,Good,5,68,1
105290,1.7000000000000002,6,7.1,5.4,Fair,2,100,1
105295,8.2,10,3.2,7.3,Good,3,100,1
105297,4.5,9,7.9,7.3,Fair,0,63,1
105303,9.3,10,3.1,8.1,Poor,0,95,1
105312,5.3,5,4.8,6.8,Good,7,94,1
105323,8.8,10,6.4,4.3,Fair,4,68,1
105332,7.2,10,5.6,5.0,Fair,4,99,1
105335,7.3,9,3.3,6.7,Fair,2,86,1
105341,9.7,10,7.2,6.5,Fair,6,66,1
105343,5.8,10,7.3,8.6,Good,5,83,1
105353,7.7,6,4.0,7.5,Good,4,98,1
105354,7.3,9,2.6,7.3,Good,7,100,1
105356,5.0,8,3.5,6.6,Good,5,100,1
105380,8.3,6,2.7,7.1,Poor,3,100,1
105390,6.2,10,5.1,9.0,Good,3,100,1
105391,4.5,10,7.3,8.2,Poor,3,88,1
105392,8.0,10,2.9,5.0,Poor,6,90,1
105394,6.4,6,4.2,7.6,Poor,5,99,1
105402,6.1,10,6.1,7.9,Good,3,82,1
105408,7.2,9,2.1,5.7,Good,2,74,1
105409,6.0,8,1.8,8.7,Good,0,96,1
105411,5.8,10,3.2,7.5,Poor,1,95,1
105413,6.1,7,3.8,5.1,Good,1,89,1
105416,5.1,10,6.9,7.8,Good,7,90,1
105430,8.4,10,8.6,8.3,Fair,4,100,1
105445,6.4,9,6.8,7.3,Good,2,100,1
105446,5.7,8,5.8,6.2,Good,4,92,1
105449,4.5,10,9.8,8.7,Fair,1,76,1
105456,3.4000000000000004,6,7.2,7.7,Poor,2,100,1
105459,8.6,10,2.0,6.9,Fair,5,100,1
105460,4.8,7,3.4,6.0,Poor,7,100,1
105474,8.3,7,3.4,7.6,Poor,5,88,1
105480,8.6,10,3.7,10.9,Poor,4,89,1
105481,2.2,9,7.0,6.9,Good,3,70,1
105487,8.6,10,5.1,6.2,Good,1,65,1
105498,7.800000000000001,10,7.9,6.0,Good,5,100,1
105501,7.9,10,2.5,6.2,Poor,1,92,1
105503,7.4,10,1.7,7.0,Good,5,100,1
105517,6.5,7,3.9,6.9,Poor,3,100,1
105518,7.1,10,5.3,7.0,Fair,1,100,1
105520,7.2,5,4.4,8.4,Fair,5,92,1
105523,8.1,5,6.6,8.1,Good,0,100,1
105525,8.5,5,3.3,7.7,Good,4,98,1
105527,4.6,10,3.4,5.9,Good,4,100,1
105530,4.3,9,7.0,6.4,Fair,3,100,1
105532,7.1,8,4.8,8.5,Fair,0,99,1
105536,5.2,8,1.5,4.8,Fair,5,100,1
105537,5.2,10,1.3,7.6,Good,2,74,1
105548,10.0,10,6.5,7.4,Fair,0,94,1
105554,6.1,8,1.2,10.3,Good,6,87,1
105558,4.2,10,4.8,6.0,Good,1,91,1
105560,10.0,10,4.0,6.7,Fair,3,100,1
105561,4.5,8,5.9,8.8,Poor,1,80,1
105562,6.5,10,6.0,7.9,Good,3,88,1
105584,8.3,5,1.0,4.4,Fair,1,100,1
105591,5.7,10,2.2,4.9,Good,7,81,1
105593,5.4,6,3.2,8.5,Poor,5,100,1
105604,9.8,9,6.8,9.4,Poor,6,84,1
105608,9.0,7,5.6,5.3,Good,5,69,1
105613,3.9,10,8.3,8.1,Fair,5,86,1
105623,8.1,10,6.2,6.0,Good,6,89,1
105626,6.1,8,4.4,6.7,Poor,5,100,1
105636,6.3,7,4.5,7.9,Good,1,90,1
105639,2.8,9,3.7,6.9,Fair,0,100,1
105640,7.7,9,3.4,8.7,Fair,6,98,1
105642,6.8,7,1.1,8.3,Good,1,96,1
105647,7.0,10,4.0,6.0,Fair,7,95,1
105648,5.0,10,2.5,9.7,Good,6,85,1
105650,7.3,6,6.1,7.8,Good,3,95,1
105661,8.8,10,4.8,5.8,Good,6,100,1
105663,5.3,9,6.9,10.0,Poor,7,95,1
105668,6.4,10,3.4,7.4,Fair,7,95,1
105671,9.7,6,6.8,11.3,Poor,1,90,1
105680,3.9,6,5.2,5.1,Fair,7,98,1
105681,7.2,6,4.6,8.5,Poor,1,95,1
105682,8.4,10,6.1,6.4,Good,5,87,1
105687,8.6,10,6.4,6.2,Fair,5,92,1
105691,10.0,7,4.2,5.5,Good,6,78,1
105694,5.3,10,8.2,9.3,Good,1,64,1
105695,4.2,10,4.7,4.9,Good,3,100,1
105700,10.0,10,6.1,6.6,Good,5,77,1
105703,3.8,10,10.0,7.7,Good,5,90,1
105705,4.7,10,4.8,7.8,Good,5,99,1
105720,8.6,6,4.4,6.1,Poor,0,87,1
105725,6.7,10,7.5,6.2,Fair,3,95,1
105733,5.2,7,5.6,7.2,Poor,6,78,1
105738,9.7,10,4.6,6.1,Good,6,99,1
105744,4.9,10,5.5,7.5,Good,4,100,1
105771,9.6,7,6.1,7.5,Poor,0,100,1
105774,10.0,10,2.7,6.0,Good,2,73,1
105778,10.0,5,4.4,9.1,Good,4,88,1
105779,3.0,8,6.0,6.6,Fair,6,98,1
105794,6.7,8,3.7,4.9,Fair,7,94,1
105798,8.3,9,6.7,4.1,Good,3,100,1
105804,4.2,8,5.0,4.9,Good,0,99,1
105816,9.3,10,3.4,9.2,Good,4,95,1
105822,5.3,9,5.0,7.9,Good,6,100,1
105825,6.8,7,1.9,8.1,Good,3,93,1
105839,6.9,6,5.2,8.7,Good,4,91,1
105849,5.0,5,3.5,6.7,Good,4,100,1
105862,2.6,8,6.1,7.5,Good,7,97,1
105863,10.0,6,4.9,5.8,Good,6,100,1
105875,9.4,10,2.9,6.6,Poor,6,100,1
105886,4.9,10,6.8,7.7,Fair,7,100,1
105888,5.8,10,3.9,7.8,Fair,2,72,1
105890,6.0,10,3.1,5.6,Good,7,96,1
105895,8.7,10,5.5,8.6,Good,7,87,1
105918,9.4,6,5.8,7.8,Good,1,100,1
105930,5.9,6,5.2,7.1,Good,0,100,1
105940,8.3,6,4.1,7.0,Fair,1,100,1
105947,8.2,9,3.1,6.7,Poor,4,100,1
105952,4.9,8,4.2,7.4,Good,7,93,1
105954,4.2,10,2.7,5.5,Good,3,83,1
105955,8.7,10,1.2,6.4,Poor,7,91,1
105964,5.2,7,5.2,7.3,Fair,0,98,1
105966,6.5,6,3.8,7.6,Good,7,100,1
105967,9.0,9,3.6,7.9,Fair,5,80,1
105969,7.2,10,6.1,6.4,Good,7,67,1
105975,4.9,8,2.9,5.4,Poor,2,82,1
105978,7.199999999999999,10,8.9,5.9,Good,5,87,1
105983,5.0,10,9.1,7.5,Fair,4,72,1
105989,6.8,8,6.3,8.5,Good,2,78,1
106005,3.7,10,1.4,6.7,Good,6,76,1
106007,7.1,10,6.4,9.7,Good,4,99,1
106011,4.7,10,4.3,9.1,Good,6,74,1
106021,2.5,7,7.9,6.2,Fair,1,97,1
106039,7.9,10,3.7,5.3,Fair,7,91,1
106048,4.3,8,4.7,5.8,Fair,6,89,1
106062,8.5,5,7.0,4.9,Fair,1,77,1
106064,9.0,10,4.5,9.0,Fair,4,100,1
106065,5.2,10,8.9,8.2,Good,1,85,1
106070,3.2,10,8.7,6.5,Poor,1,89,1
106075,7.8,10,7.0,5.7,Fair,5,100,1
106098,6.2,7,5.5,7.9,Good,3,88,1
106104,4.4,10,4.0,7.1,Good,5,100,1
106106,8.1,9,5.6,5.0,Poor,7,59,0
106111,8.5,8,2.3,6.8,Fair,4,97,1
106114,8.6,8,5.4,7.1,Good,3,100,1
106115,8.8,10,3.2,6.5,Fair,1,82,1
106118,8.0,10,5.9,5.8,Good,2,100,1
106120,6.8,7,4.1,7.7,Good,1,100,1
106124,5.6,10,2.9,4.6,Fair,3,91,1
106125,5.4,5,7.4,10.6,Fair,0,97,1
106132,5.8,7,4.5,9.3,Good,7,98,1
106138,6.2,6,5.2,7.0,Good,2,95,1
106141,3.6,10,3.2,6.1,Fair,5,85,1
106143,7.4,10,6.6,8.6,Fair,2,92,1
106144,7.0,10,7.8,7.1,Good,5,77,1
106152,4.3,10,7.5,4.4,Good,3,58,0
106161,7.2,10,3.9,5.6,Good,1,83,1
106164,5.7,10,6.0,7.6,Good,5,65,1
106169,7.3,10,4.4,10.5,Poor,1,91,1
106182,5.7,9,5.3,6.6,Good,4,98,1
106183,4.2,8,2.0,6.9,Fair,3,97,1
106186,6.5,10,7.1,4.9,Good,3,88,1
106187,8.2,10,6.6,6.2,Fair,3,89,1
106189,6.3,6,6.0,11.0,Good,6,98,1
106202,7.6,6,3.3,6.4,Fair,5,93,1
106207,6.2,10,4.1,7.7,Fair,6,100,1
106208,8.7,10,5.4,5.6,Fair,2,54,0
106210,3.0,10,2.1,7.9,Fair,0,100,1
106212,5.3,10,3.1,7.7,Fair,7,98,1
106215,6.9,10,6.8,6.7,Poor,7,97,1
106216,4.5,10,5.5,8.1,Good,7,98,1
106220,9.0,10,5.7,7.9,Good,7,74,1
106224,6.4,9,5.9,5.7,Good,5,95,1
106228,8.1,10,5.8,7.0,Good,1,82,1
106232,8.4,10,6.9,4.0,Poor,1,75,1
106237,7.7,10,3.0,8.8,Good,3,71,1
106238,5.9,7,6.3,7.6,Good,5,100,1
106248,8.4,9,3.1,9.3,Good,3,78,1
106256,5.6,9,6.1,6.6,Good,5,100,1
106258,5.2,10,5.4,9.8,Fair,5,84,1
106261,3.1,9,5.9,6.7,Fair,4,95,1
106272,9.4,10,5.3,5.6,Poor,1,69,1
106275,5.6,10,2.8,6.3,Good,6,92,1
106276,6.1,9,4.2,7.5,Poor,6,79,1
106285,8.8,6,3.5,7.5,Poor,0,67,1
