student_id,study_hours_per_day,time_management_score,attendance_percentage,learning_style,study_environment,Study_Stress_Interaction,GPA_Relative_Performance,exam_score,Pass_Fail
101707,5.2901312150690245,1.8,47.4,Auditory,Dorm,25.39262983233132,0.0689529658478131,93,1
101714,4.669050397770099,6.9,92.9,Auditory,Co-Learning Group,34.084067903721724,0.348952965847813,100,1
101715,6.1304801459333405,9.9,97.7,Reading,Cafe,49.04384116746672,-0.7910470341521871,71,1
101716,4.144632055537155,10.0,45.4,Reading,Co-Learning Group,22.79547630545435,-0.421047034152187,75,1
101719,4.614444932716312,7.3,77.3,Visual,Dorm,27.225225103026244,0.348952965847813,98,1
101736,5.6996517213560525,1.8,85.5,Reading,Cafe,30.20815412318708,0.348952965847813,100,1
101742,1.749352162977407,3.0,65.3,Reading,Dorm,9.271566463780257,-1.131047034152187,58,0
101744,4.5976816240694856,6.1,88.7,Auditory,Cafe,35.86191666774199,-0.671047034152187,67,1
101755,5.401528592196566,2.4,59.1,Kinesthetic,Co-Learning Group,34.02963013083837,0.348952965847813,100,1
101758,2.451730419909328,9.0,68.2,Reading,Quiet Room,12.99417122551944,0.348952965847813,98,1
101765,2.578923111240622,7.2,47.7,Auditory,Co-Learning Group,15.989323289691855,-0.861047034152187,72,1
101769,3.865587354924012,2.2,70.2,Visual,Dorm,27.445670219960483,0.348952965847813,98,1
101773,1.7701005449926388,7.5,51.8,Reading,Quiet Room,11.328643487952888,0.0789529658478129,100,1
101780,5.468945617324534,3.8,64.4,Reading,Co-Learning Group,8.2034184259868,0.348952965847813,98,1
101790,7.445347360325069,1.9,71.6,Visual,Dorm,7.445347360325069,-0.4310470341521868,74,1
101792,4.8204009844802,2.1,93.3,Reading,Library,28.9224059068812,-0.2610470341521869,85,1
101808,8.56484664986749,4.8,50.7,Reading,Quiet Room,37.68532525941696,0.348952965847813,100,1
101821,5.86999468034926,8.6,50.6,Reading,Cafe,34.045969146025705,0.348952965847813,86,1
101826,5.843082948278914,2.9,42.1,Visual,Library,38.56434745864083,0.2589529658478131,97,1
101837,8.17895147714126,7.1,77.7,Reading,Library,8.17895147714126,0.348952965847813,93,1
101849,5.338521860870354,5.2,64.2,Reading,Cafe,16.549417768698095,0.0589529658478129,93,1
101863,3.3196953925558934,4.1,47.9,Auditory,Co-Learning Group,32.53301484704776,-0.1410470341521872,83,1
101873,3.701523619483347,8.2,79.1,Auditory,Library,21.09868463105508,0.348952965847813,100,1
101878,2.348778193975239,4.4,54.3,Reading,Library,15.032180441441527,-0.2610470341521869,79,1
101892,5.266671701571959,2.5,72.1,Visual,Dorm,21.59335397644503,-0.5710470341521869,78,1
101898,6.626712126809212,4.7,78.3,Kinesthetic,Dorm,11.26541061557566,0.2289529658478128,87,1
101906,6.712145141707069,6.6,50.0,Reading,Cafe,46.98501599194948,0.348952965847813,98,1
101908,9.55606462313294,5.1,77.8,Visual,Quiet Room,56.38078127648435,0.348952965847813,100,1
101916,2.658078618245861,1.9,60.0,Visual,Quiet Room,19.403973913194783,0.348952965847813,99,1
101922,5.569654618734896,7.4,86.5,Visual,Cafe,32.86096225053589,-0.0310470341521869,96,1
101924,7.099798857655559,4.4,72.3,Auditory,Quiet Room,39.04889371710557,0.348952965847813,100,1
101930,5.46795778461921,4.3,53.1,Visual,Co-Learning Group,33.35454248617718,0.348952965847813,98,1
101932,1.5470099626613347,2.5,78.7,Reading,Library,5.414534869314672,-0.7910470341521871,77,1
101933,6.769332209513544,9.8,60.4,Kinesthetic,Library,27.07732883805417,-0.461047034152187,71,1
101939,4.49026295682302,9.1,71.3,Visual,Dorm,17.96105182729208,-0.6410470341521872,78,1
101947,4.591728822931657,6.3,58.4,Visual,Quiet Room,21.12195258548562,0.0589529658478129,93,1
101948,5.157617718087497,1.3,43.5,Reading,Dorm,33.00875339575998,-0.0110470341521868,90,1
101952,4.83478949373595,1.2,86.9,Visual,Co-Learning Group,16.921763228075825,-0.6010470341521872,73,1
101955,7.592381124370444,1.5,51.5,Auditory,Library,18.221714698489063,0.348952965847813,99,1
101958,2.5430511118180266,8.2,61.1,Reading,Co-Learning Group,6.357627779545067,0.348952965847813,96,1
101971,6.202897800443947,3.7,70.5,Reading,Cafe,27.292750321953367,-0.7010470341521868,79,1
101975,3.804925196237789,5.3,89.7,Reading,Cafe,19.785611020436505,-0.2210470341521868,78,1
101989,5.0664724420803084,5.6,69.4,Visual,Library,9.119650395744555,0.2589529658478131,98,1
101994,1.383154608342961,1.7,90.6,Auditory,Co-Learning Group,8.85218949339495,-0.8510470341521872,82,1
101995,4.967377070174409,7.3,80.6,Reading,Library,19.86950828069764,-0.4710470341521868,80,1
102000,6.842786855459798,5.6,47.9,Visual,Quiet Room,49.95234404485653,-0.611047034152187,77,1
102002,0.0,4.9,40.4,Kinesthetic,Library,0.0,-1.211047034152187,60,1
102003,5.550410776083754,4.1,84.5,Reading,Quiet Room,36.63271112215278,0.348952965847813,99,1
102006,1.284913688031208,9.7,97.9,Auditory,Quiet Room,3.21228422007802,0.2789529658478131,100,1
102014,3.736774121278199,9.7,68.6,Visual,Quiet Room,15.694451309368436,-0.7510470341521871,67,1
102015,6.374699682193674,5.2,43.1,Reading,Co-Learning Group,34.42337828384584,0.348952965847813,100,1
102018,3.251237551321133,5.8,46.2,Kinesthetic,Cafe,22.1084153489837,-0.671047034152187,74,1
102028,5.911566450768115,6.0,79.5,Auditory,Library,33.10477212430144,0.0589529658478129,93,1
102033,8.141026230364599,1.8,63.7,Visual,Library,30.121797052349017,0.348952965847813,100,1
102034,7.637261590490581,4.2,99.8,Visual,Co-Learning Group,22.911784771471744,0.348952965847813,93,1
102047,1.5611391038204725,7.3,59.5,Reading,Co-Learning Group,6.712898146428032,0.348952965847813,100,1
102051,7.202876635450433,5.5,82.5,Visual,Co-Learning Group,44.65783513979269,0.0389529658478129,95,1
102053,1.954677814703293,7.1,62.0,Auditory,Library,14.6600836102747,-0.4710470341521868,84,1
102079,3.087752653688525,8.4,78.0,Visual,Dorm,26.245897556352464,-0.9310470341521868,70,1
102093,6.872127386436601,2.4,84.6,Visual,Cafe,22.67802037524078,0.2789529658478131,100,1
102101,8.447258511825266,1.6,42.5,Kinesthetic,Dorm,28.720678940205904,-0.2210470341521868,90,1
102104,7.461949497871446,1.0,62.9,Auditory,Dorm,73.87330002892732,0.348952965847813,100,1
102105,5.902235373823089,9.2,59.1,Auditory,Cafe,9.443576598116945,0.348952965847813,100,1
102106,10.18161249022093,2.0,53.8,Reading,Cafe,30.54483747066279,0.348952965847813,100,1
102111,2.7276453529664444,3.2,84.0,Visual,Cafe,18.00245932957853,-0.4810470341521871,96,1
102116,4.101992719608254,1.6,93.2,Visual,Co-Learning Group,13.126376702746413,-0.7210470341521868,73,1
102136,1.4518326605469114,3.5,57.2,Kinesthetic,Quiet Room,8.130262899062703,-0.6010470341521872,78,1
102142,0.0,1.8,67.9,Reading,Co-Learning Group,0.0,-0.0510470341521869,86,1
102147,6.577059823851334,3.7,93.1,Reading,Library,51.95877260842554,-0.6410470341521872,72,1
102149,4.767431512637663,6.6,79.7,Reading,Cafe,47.19757197511287,-1.481047034152187,48,0
102151,5.362668512404774,4.0,78.8,Reading,Cafe,26.81334256202387,0.348952965847813,100,1
102162,3.224670733323539,7.2,66.0,Visual,Dorm,14.188551226623572,0.348952965847813,94,1
102165,5.230645282826111,8.7,69.9,Visual,Co-Learning Group,40.79903320604367,0.348952965847813,100,1
102172,3.3378266192325303,5.2,75.0,Visual,Co-Learning Group,15.020219786546386,0.348952965847813,100,1
102180,4.730439176988885,6.5,86.2,Auditory,Cafe,23.17915196724554,0.348952965847813,100,1
102184,5.695570099143333,1.1,56.0,Reading,Quiet Room,26.199622456059327,0.348952965847813,100,1
102186,5.985374941104627,1.0,87.3,Visual,Quiet Room,25.73711224674989,0.1889529658478128,99,1
102190,4.9409086136373634,2.5,65.7,Reading,Co-Learning Group,33.59817857273407,-0.591047034152187,78,1
102197,5.586137738773557,1.3,52.5,Kinesthetic,Dorm,17.317026990198027,-1.281047034152187,62,1
102200,4.748086617237401,5.5,52.6,Kinesthetic,Co-Learning Group,24.215241747910746,-0.1210470341521872,90,1
102207,4.039861834458081,9.1,69.9,Kinesthetic,Library,29.8949775749898,0.348952965847813,97,1
102215,4.015808355353896,8.6,98.5,Kinesthetic,Co-Learning Group,17.267975928021755,0.158952965847813,97,1
102226,5.095178735382481,3.5,73.7,Kinesthetic,Cafe,29.552036665218388,0.348952965847813,100,1
102236,3.0474394354766456,9.0,90.0,Reading,Quiet Room,10.361294080620596,0.0089529658478131,90,1
102252,4.995745710264144,4.0,51.0,Reading,Co-Learning Group,17.485109985924502,0.348952965847813,100,1
102261,2.220960341969028,8.5,68.0,Reading,Library,9.105937402073014,-0.231047034152187,80,1
102266,3.818503455514908,3.6,57.5,Auditory,Co-Learning Group,12.219211057647708,-0.6010470341521872,75,1
102272,9.94764172608673,2.0,62.2,Auditory,Library,44.76438776739028,0.348952965847813,97,1
102278,4.260014807941311,8.6,77.0,Auditory,Dorm,16.614057750971114,0.348952965847813,94,1
102281,5.887221415123351,3.2,74.8,Kinesthetic,Cafe,7.064665698148021,0.348952965847813,97,1
102284,7.771157123445525,3.9,69.4,Auditory,Cafe,46.62694274067314,0.0589529658478129,89,1
102288,3.658355521359634,3.3,54.4,Auditory,Cafe,23.77931088883762,0.348952965847813,92,1
102290,6.9664108485597485,3.8,44.7,Reading,Library,43.888388345926415,-0.1110470341521869,78,1
102292,3.3996166239140475,9.8,59.5,Kinesthetic,Quiet Room,13.258504833264784,-0.131047034152187,90,1
102293,4.446027539729808,7.2,96.9,Auditory,Dorm,25.342356976459907,-0.7410470341521869,73,1
102298,6.23177051222003,3.3,83.1,Kinesthetic,Dorm,17.448957434216084,0.348952965847813,98,1
102308,2.1136680966105925,3.4,59.0,Auditory,Library,11.20244091203614,0.348952965847813,100,1
102310,4.4147673623470425,3.9,50.8,Kinesthetic,Co-Learning Group,25.164173965378144,0.2889529658478129,100,1
102316,7.205309152321644,2.8,83.5,Visual,Library,37.46760759207255,0.348952965847813,85,1
102327,6.8723870515293655,7.8,77.8,Auditory,Cafe,48.10670936070556,0.348952965847813,100,1
102328,4.871537101861535,9.9,60.4,Auditory,Quiet Room,16.076072436143065,-0.0710470341521869,94,1
102330,4.434374484056228,1.4,69.9,Visual,Quiet Room,23.058747317092383,0.348952965847813,98,1
102331,3.817599197736703,5.1,72.9,Auditory,Co-Learning Group,25.57791462483591,0.348952965847813,100,1
102332,5.066874329214731,6.1,61.4,Auditory,Co-Learning Group,22.29424704854482,0.348952965847813,100,1
102340,8.253722807186698,1.4,92.6,Auditory,Cafe,40.44324175521482,0.348952965847813,100,1
102342,6.052482560907089,3.7,74.9,Auditory,Quiet Room,45.99886746289388,0.348952965847813,100,1
102346,6.71376430836143,8.0,42.8,Reading,Quiet Room,26.85505723344572,0.348952965847813,96,1
102352,5.562649617015132,5.0,85.0,Kinesthetic,Library,37.8260173957029,0.348952965847813,94,1
102358,5.19486770831813,4.8,52.9,Visual,Cafe,38.44202104155416,0.2189529658478131,90,1
102359,5.536772434061321,2.2,44.8,Visual,Cafe,27.13018492690048,0.348952965847813,100,1
102361,8.08183419021208,3.1,94.3,Auditory,Library,21.012768894551407,0.348952965847813,98,1
102366,7.695996119784955,3.1,86.3,Auditory,Library,23.857587971333363,0.348952965847813,97,1
102377,5.9465678987094215,9.2,49.2,Auditory,Cafe,13.082449377160728,-0.421047034152187,82,1
102391,4.5195847243459895,7.2,68.0,Visual,Co-Learning Group,21.24204820442615,-0.0910470341521869,89,1
102400,2.914933285417688,5.2,96.8,Auditory,Dorm,9.91077317042014,-1.4310470341521868,55,0
102401,8.17766060359851,1.5,53.0,Reading,Library,39.252770897272846,0.348952965847813,100,1
102403,8.383911720956888,7.6,89.2,Kinesthetic,Cafe,67.0712937676551,0.1489529658478128,97,1
102411,5.215747333296484,8.3,61.9,Reading,Library,32.85920819976785,0.2389529658478131,96,1
102412,1.3786175931776676,8.8,52.6,Kinesthetic,Quiet Room,7.444535003159405,0.348952965847813,100,1
102417,11.585298448884911,6.6,73.9,Auditory,Co-Learning Group,84.57267867685985,0.348952965847813,100,1
102422,6.5953263417302885,6.8,80.0,Kinesthetic,Cafe,26.381305366921158,0.0689529658478131,97,1
102430,2.552786382053454,7.0,89.5,Reading,Cafe,8.424195060776398,-0.4810470341521871,81,1
102446,4.339043977297927,4.8,99.1,Reading,Quiet Room,4.339043977297927,0.348952965847813,100,1
102452,2.8529794368886265,1.9,63.8,Visual,Cafe,9.70013008542133,0.348952965847813,91,1
102455,6.646342891956609,9.2,98.9,Visual,Dorm,35.89025161656569,0.3089529658478129,100,1
102468,5.985136310782511,6.6,56.8,Kinesthetic,Dorm,50.27514501057309,-0.671047034152187,84,1
102472,1.1735952222790569,3.7,95.7,Reading,Cafe,5.281178500255756,0.2189529658478131,100,1
102491,2.6420111232956045,8.0,68.4,Kinesthetic,Dorm,10.568044493182418,0.348952965847813,100,1
102493,5.829833725618942,3.9,59.2,Reading,Dorm,40.80883607933259,0.348952965847813,100,1
102494,5.52809323027641,6.2,86.0,Reading,Quiet Room,12.161805106608105,0.348952965847813,94,1
102497,6.026806493938564,7.1,58.1,Visual,Cafe,22.29918402757269,-0.7210470341521868,75,1
102500,3.099380891735209,5.7,63.0,Kinesthetic,Quiet Room,18.596285350411254,0.0989529658478129,96,1
102504,4.747042937468025,3.7,56.2,Visual,Dorm,18.513467456125294,-0.3410470341521869,76,1
102515,1.0175141232271825,1.2,80.6,Visual,Dorm,4.171807905231447,-1.3510470341521872,57,0
102526,2.8636936155489856,8.7,72.6,Visual,Dorm,11.168405100641044,0.348952965847813,100,1
102530,7.285712314109629,9.3,85.9,Reading,Library,45.89998757889066,-0.0810470341521871,93,1
102535,6.98107048200289,7.6,94.7,Visual,Quiet Room,34.90535241001445,0.348952965847813,100,1
102536,5.578699246694564,9.9,72.2,Auditory,Quiet Room,18.96757743876152,-0.1110470341521869,76,1
102540,3.2860101967017457,3.3,81.9,Kinesthetic,Cafe,19.716061180210477,-0.1810470341521868,95,1
102541,6.179693248925595,3.3,87.6,Kinesthetic,Dorm,37.07815949355357,0.198952965847813,100,1
102543,6.55833911157481,1.2,43.7,Kinesthetic,Co-Learning Group,14.428346045464584,0.348952965847813,99,1
102548,3.867023182832381,9.8,44.2,Reading,Cafe,8.894153320514475,0.348952965847813,95,1
102551,2.60816548416634,4.0,75.4,Auditory,Dorm,8.346129549332288,-0.7210470341521868,70,1
102557,6.3703163711031,2.7,86.6,Auditory,Co-Learning Group,55.42175242859697,-0.4310470341521868,87,1
102565,1.7168983261488735,1.8,93.3,Kinesthetic,Co-Learning Group,15.967154433184524,0.2289529658478128,80,1
102573,7.287852753786318,3.2,61.0,Auditory,Library,50.2861840011256,0.348952965847813,95,1
102574,1.796216565813854,3.3,58.4,Kinesthetic,Dorm,11.136542708045896,0.348952965847813,98,1
102575,7.178664106606478,5.7,96.3,Visual,Cafe,20.818125909158784,0.348952965847813,93,1
102583,4.08052033393389,7.3,52.0,Kinesthetic,Co-Learning Group,26.93143420396368,0.348952965847813,99,1
102586,6.063252515802508,8.7,52.2,Auditory,Library,32.13523833375329,0.348952965847813,99,1
102587,6.963815985158897,7.9,59.4,Auditory,Co-Learning Group,38.300987918373934,-0.2410470341521868,80,1
102591,7.089843357085587,1.9,81.1,Reading,Cafe,41.121091471096406,0.348952965847813,100,1
102597,6.794614944288918,3.7,50.4,Kinesthetic,Quiet Room,21.06330632729565,0.348952965847813,100,1
102605,6.6938693177337605,2.4,56.1,Kinesthetic,Quiet Room,35.47750738398893,0.348952965847813,100,1
102606,4.034543684707681,4.6,61.0,Auditory,Cafe,12.50708542259381,-0.441047034152187,82,1
102607,4.779573983677764,6.3,95.3,Visual,Dorm,15.294636747768848,0.328952965847813,100,1
102614,3.9598971100123856,4.2,79.8,Kinesthetic,Library,21.77943410506812,0.348952965847813,100,1
102615,0.0,4.6,97.1,Kinesthetic,Dorm,0.0,-0.6610470341521868,73,1
102617,10.426269170215049,9.4,46.6,Auditory,Cafe,54.216599685118254,0.348952965847813,95,1
102648,3.1680595695448264,8.0,74.4,Reading,Dorm,6.652925096044136,-0.9510470341521868,72,1
102653,7.799536139101738,9.5,68.2,Auditory,Dorm,42.11749515114938,0.348952965847813,100,1
102654,2.7850763009409896,9.5,71.0,Visual,Cafe,17.824488326022333,-0.4910470341521868,80,1
102656,4.373377144027553,8.9,56.3,Visual,Co-Learning Group,10.058767431263371,0.348952965847813,100,1
102664,4.041034938144071,4.6,45.4,Visual,Dorm,18.588760715462723,-1.2410470341521869,57,0
102669,4.871319851323868,9.3,74.3,Kinesthetic,Library,13.63969558370683,0.348952965847813,98,1
102674,5.935462433330104,1.5,86.9,Reading,Co-Learning Group,27.303127193318478,-0.7410470341521869,78,1
102676,5.654643484963609,2.5,62.5,Auditory,Quiet Room,37.32064700075982,0.348952965847813,100,1
102687,6.720175583401779,9.4,44.3,Reading,Co-Learning Group,23.520614541906227,0.348952965847813,100,1
102694,4.814719267806083,6.6,65.7,Kinesthetic,Quiet Room,18.29593321766312,-0.3210470341521869,82,1
102698,8.036324771293224,6.7,70.8,Kinesthetic,Quiet Room,24.912606791008997,0.348952965847813,100,1
102705,4.752992208589744,6.6,45.3,Auditory,Quiet Room,30.89444935583333,0.348952965847813,100,1
102707,4.208620941535429,3.2,95.2,Kinesthetic,Quiet Room,27.35603611998029,0.348952965847813,97,1
102716,6.951658851471789,8.6,41.8,Auditory,Cafe,20.85497655441537,0.348952965847813,100,1
102719,0.0,4.8,81.9,Kinesthetic,Dorm,0.0,0.3089529658478129,100,1
102720,6.765709088998883,7.8,71.4,Visual,Quiet Room,43.97710907849274,0.348952965847813,97,1
102735,5.215220327752164,5.2,60.5,Auditory,Cafe,27.11914570431125,-0.7210470341521868,66,1
102739,5.233528365072997,5.4,44.5,Reading,Quiet Room,17.27064360474089,-0.2610470341521869,89,1
102741,2.237302486370194,5.1,83.8,Auditory,Library,10.962782183213951,-0.421047034152187,79,1
102743,3.777553822075685,1.5,50.6,Reading,Quiet Room,23.798589079076816,-0.231047034152187,78,1
102749,5.267311756856787,8.2,85.9,Visual,Co-Learning Group,30.550408189769364,0.348952965847813,96,1
102755,3.45180881624002,1.0,41.6,Kinesthetic,Quiet Room,16.568682317952096,0.2689529658478129,100,1
102759,0.7777508528943387,2.3,58.8,Visual,Quiet Room,4.744280202655466,0.0289529658478131,93,1
102764,2.4334177051646764,1.9,58.6,Visual,Quiet Room,24.33417705164676,0.158952965847813,91,1
102766,6.141362652564315,7.6,49.6,Kinesthetic,Cafe,19.03822422294937,0.348952965847813,96,1
102771,5.073989305187462,1.9,47.6,Reading,Cafe,16.744164707118625,0.348952965847813,100,1
102781,6.146346146896669,4.3,90.4,Auditory,Quiet Room,45.48296148703536,0.348952965847813,96,1
102787,4.940067052415472,6.6,91.5,Visual,Library,37.54450959835759,0.348952965847813,100,1
102790,8.18997094114146,3.3,63.0,Auditory,Cafe,21.2939244469678,0.348952965847813,100,1
102800,6.257164856221028,9.0,57.1,Reading,Cafe,34.414406709215655,0.348952965847813,95,1
102804,3.3364646102446223,4.3,98.7,Auditory,Quiet Room,16.68232305122311,0.348952965847813,100,1
102807,6.135516811194578,3.3,61.7,Kinesthetic,Quiet Room,33.74534246157018,0.348952965847813,90,1
102809,1.994073434333716,4.6,81.4,Reading,Library,6.580442333301263,-0.191047034152187,89,1
102818,3.7106781501728,4.7,81.9,Visual,Co-Learning Group,4.82388159522464,0.348952965847813,100,1
102819,6.974512712704069,4.3,64.1,Visual,Quiet Room,41.84707627622441,0.198952965847813,91,1
102820,4.002504371653096,5.9,69.0,Visual,Dorm,19.21202098393486,-0.421047034152187,87,1
102824,5.975825193083625,9.7,43.8,Reading,Cafe,37.05011619711848,0.348952965847813,94,1
102826,6.177641724171218,1.3,90.9,Auditory,Library,25.946095241519117,-0.631047034152187,72,1
102828,5.740487151561251,6.6,93.2,Kinesthetic,Quiet Room,23.53599732140113,0.348952965847813,100,1
102837,6.669907298778234,7.8,69.0,Visual,Cafe,37.35148087315811,0.348952965847813,91,1
102841,2.5241942446938093,6.3,60.0,Reading,Quiet Room,13.883068345815952,0.348952965847813,100,1
102842,6.299264796359879,7.5,68.5,Auditory,Quiet Room,6.929191275995868,0.348952965847813,100,1
102847,7.618205123245656,4.9,99.2,Reading,Quiet Room,19.04551280811414,0.348952965847813,100,1
102855,6.986173350309326,7.6,69.8,Kinesthetic,Dorm,19.561285380866117,-0.0410470341521871,88,1
102857,1.1189123635330551,1.5,83.9,Visual,Co-Learning Group,9.063190144617746,-0.6810470341521868,80,1
