student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score,Study_Stress_Interaction,GPA_Relative_Performance,Pass_Fail
100691,24,Other,Computer Science,2.8866017917770166,3.8,2.9,No,94.8,6.8,Fair,2,Some College,Low,2.5,Yes,3.17,6,8.7,No,4,11.5,Library,No,High,3,7,8,Auditory,9.5,69,25.113435588460042,-0.4810470341521871,1
100702,23,Male,Computer Science,4.555396085847574,4.8,3.8,Yes,50.9,8.1,Poor,5,PhD,High,8.7,Yes,4.0,8,1.0,No,5,15.0,Quiet Room,No,High,4,7,8,Kinesthetic,8.9,89,4.555396085847574,0.348952965847813,1
100704,20,Male,Computer Science,5.193271904042562,3.0,3.4,No,51.2,5.2,Fair,0,High School,High,7.2,No,4.0,6,4.4,No,3,12.8,Co-Learning Group,No,Low,1,6,9,Kinesthetic,3.2,98,22.850396377787273,0.348952965847813,1
100715,16,Other,Computer Science,6.012572730733777,1.1,1.8,Yes,69.3,6.9,Fair,1,High School,Low,5.4,Yes,3.24,2,5.3,No,4,9.5,Dorm,Yes,High,1,9,6,Kinesthetic,1.9,73,31.86663547288902,-0.4110470341521868,1
100716,16,Other,Computer Science,2.601666444886498,0.3,2.9,Yes,88.8,5.1,Fair,0,PhD,Low,7.2,No,2.59,6,6.1,No,1,6.5,Cafe,Yes,Medium,8,5,10,Auditory,2.8,64,15.870165313807638,-1.0610470341521872,1
100718,22,Male,Computer Science,4.757580888121,1.3,1.7,Yes,77.6,7.4,Poor,5,High School,High,6.5,Yes,4.0,6,4.4,No,0,8.0,Cafe,Yes,Low,1,8,7,Visual,6.3,99,20.933355907732402,0.348952965847813,1
100722,26,Other,Computer Science,3.7715624653768174,3.0,3.5,Yes,94.0,6.4,Good,7,High School,Medium,6.4,Yes,4.0,5,2.0,No,4,11.8,Co-Learning Group,Yes,Medium,1,9,6,Reading,5.5,92,7.543124930753635,0.348952965847813,1
100727,24,Female,Computer Science,5.106630957687029,2.7,0.5,Yes,56.0,8.3,Fair,3,PhD,High,6.0,Yes,3.56,7,2.0,No,1,9.3,Library,No,Low,10,1,10,Reading,8.9,80,10.213261915374058,-0.09104703415218696,1
100748,21,Other,Computer Science,5.68237942459813,1.9,3.3,Yes,66.3,7.3,Poor,6,High School,Medium,4.8,Yes,3.65,1,6.7,No,0,12.8,Cafe,Yes,High,1,7,8,Kinesthetic,4.9,87,38.07194214480747,-0.0010470341521870985,1
100757,19,Male,Computer Science,9.756425685480616,3.5,4.0,Yes,73.7,7.2,Fair,4,Bachelor,High,8.8,No,4.0,8,5.2,No,3,17.4,Cafe,No,Low,3,10,5,Auditory,5.7,100,50.73341356449921,0.348952965847813,1
100764,16,Female,Computer Science,0.8082969899711275,2.9,1.5,Yes,80.0,8.9,Good,3,High School,High,6.9,Yes,4.0,8,6.5,No,5,5.3,Co-Learning Group,No,Low,7,5,10,Auditory,9.6,96,5.253930434812329,0.348952965847813,1
100771,25,Male,Computer Science,5.006119200445209,0.9,2.8,Yes,44.1,7.4,Good,2,PhD,Low,7.9,Yes,4.0,8,4.6,No,3,9.0,Quiet Room,No,Low,9,10,5,Reading,9.2,100,23.028148322047958,0.348952965847813,1
100773,25,Male,Computer Science,4.010991740720217,0.3,0.4,Yes,83.3,7.6,Fair,2,High School,High,9.2,No,4.0,7,3.0,No,1,5.7,Dorm,Yes,Low,3,9,6,Auditory,2.9,100,12.032975222160651,0.348952965847813,1
100776,16,Other,Computer Science,1.8959538043372723,2.7,0.5,Yes,79.1,6.9,Good,0,High School,Medium,7.5,No,4.0,6,7.1,No,1,5.2,Co-Learning Group,No,Medium,2,8,7,Visual,3.7,100,13.461272010794634,0.348952965847813,1
100786,24,Female,Computer Science,6.439124379279175,0.9,3.6,No,55.6,6.6,Good,7,Master,Medium,7.1,Yes,4.0,5,4.0,No,3,12.0,Library,Yes,Low,2,8,7,Visual,2.7,93,25.7564975171167,0.348952965847813,1
100791,23,Female,Computer Science,1.8207931694723007,2.5,0.6,No,42.3,6.1,Poor,6,High School,Medium,5.3,Yes,4.0,1,3.7,No,4,6.6,Co-Learning Group,Yes,Low,7,2,10,Auditory,4.2,95,6.7369347270475135,0.348952965847813,1
100808,26,Male,Computer Science,4.958032733174004,3.9,2.2,Yes,82.6,8.2,Good,5,PhD,High,3.7,No,4.0,5,7.4,No,3,11.1,Library,No,Medium,7,10,5,Visual,9.6,93,36.68944222548763,0.348952965847813,1
100809,23,Female,Computer Science,5.155165755960203,2.7,3.2,No,49.8,6.2,Good,0,PhD,Medium,9.6,Yes,4.0,8,2.7,No,1,11.8,Cafe,Yes,Medium,7,7,8,Reading,4.0,100,13.91894754109255,0.348952965847813,1
100817,20,Female,Computer Science,1.0103243951512977,1.9,2.7,No,44.3,5.8,Good,5,Bachelor,Medium,4.8,No,3.6,5,6.4,No,5,7.1,Library,Yes,Low,8,8,7,Kinesthetic,3.3,92,6.4660761289683055,-0.05104703415218692,1
100821,17,Other,Computer Science,3.962746279773835,4.4,2.8,Yes,72.6,7.7,Good,6,Master,Low,4.7,Yes,3.51,3,3.5,No,4,12.2,Quiet Room,Yes,Medium,1,2,10,Reading,7.9,91,13.869611979208422,-0.14104703415218722,1
100840,17,Female,Computer Science,6.252225437232055,4.3,0.2,No,55.5,9.4,Fair,1,Bachelor,Medium,8.7,No,3.59,6,3.5,No,4,11.4,Dorm,Yes,Medium,4,6,9,Auditory,6.7,91,21.882789030312193,-0.06104703415218715,1
100849,28,Female,Computer Science,4.494563816636616,3.7,0.5,Yes,40.6,6.8,Good,1,PhD,High,7.2,No,3.21,6,1.5,No,5,9.8,Dorm,Yes,Low,10,8,7,Reading,3.8,83,6.741845724954924,-0.44104703415218705,1
100862,21,Male,Computer Science,7.012324258878803,4.0,0.9,No,85.2,6.6,Poor,3,Master,Medium,4.0,Yes,3.94,2,8.3,Yes,5,12.8,Co-Learning Group,Yes,Low,3,2,10,Kinesthetic,2.0,97,58.202291348694075,0.28895296584781294,1
100863,24,Female,Computer Science,8.516213353500804,4.6,3.1,No,99.9,8.5,Poor,1,Some College,Low,4.9,Yes,4.0,7,4.6,No,3,17.7,Cafe,Yes,High,2,8,7,Reading,8.5,100,39.1745814261037,0.348952965847813,1
100870,22,Male,Computer Science,4.45674633042637,4.2,2.7,No,84.4,8.7,Good,7,Master,Low,7.6,Yes,4.0,2,4.1,No,2,13.2,Quiet Room,Yes,Low,9,6,9,Kinesthetic,3.7,97,18.272659954748114,0.348952965847813,1
100871,22,Male,Computer Science,1.3230125206338812,1.2,1.8,Yes,59.1,8.6,Good,1,PhD,Low,5.9,No,2.92,1,4.4,No,0,6.2,Library,Yes,High,6,5,10,Reading,4.0,77,5.821255090789077,-0.7310470341521871,1
100875,26,Female,Computer Science,6.5235316310359694,0.4,2.2,Yes,45.2,7.7,Poor,7,Some College,Low,6.6,No,4.0,1,5.1,No,1,10.2,Cafe,Yes,Low,3,10,5,Visual,7.6,100,33.270011318283444,0.348952965847813,1
100877,22,Male,Computer Science,1.825921524934736,1.0,2.9,No,55.6,5.4,Fair,2,Master,Medium,7.2,Yes,4.0,2,4.6,No,5,6.7,Library,Yes,Low,8,7,8,Reading,5.8,100,8.399239014699786,0.348952965847813,1
100882,22,Female,Computer Science,7.971069962613299,1.0,3.0,Yes,54.8,7.9,Poor,2,Master,Low,3.4,Yes,3.63,6,6.7,No,1,12.1,Co-Learning Group,Yes,Low,5,10,5,Kinesthetic,7.7,96,53.406168749509106,-0.021047034152187116,1
100883,23,Male,Computer Science,7.505034571846385,2.2,3.3,Yes,44.8,7.4,Good,0,High School,Low,6.4,Yes,3.56,7,3.9,No,5,14.3,Cafe,Yes,Low,4,5,10,Visual,9.3,92,29.2696348302009,-0.09104703415218696,1
100884,23,Other,Computer Science,4.855588081185219,4.9,1.4,No,83.3,5.2,Fair,0,PhD,High,7.9,Yes,4.0,8,4.2,No,5,12.6,Dorm,Yes,High,5,8,7,Reading,8.4,90,20.39346994097792,0.348952965847813,1
100892,18,Other,Computer Science,5.262787231041123,2.5,1.4,No,91.2,7.5,Good,6,PhD,Low,10.0,No,3.69,8,5.7,No,2,9.7,Quiet Room,Yes,Medium,3,4,10,Auditory,7.6,97,29.997887216934398,0.03895296584781294,1
100903,18,Other,Computer Science,7.429237962212412,0.6,1.7,Yes,78.8,8.5,Good,6,Master,Medium,7.6,No,4.0,7,1.4,No,5,10.6,Library,Yes,Low,9,5,10,Kinesthetic,4.2,99,10.400933147097376,0.348952965847813,1
100905,19,Other,Computer Science,6.1924285087530775,1.0,0.0,No,44.0,7.8,Poor,5,Bachelor,Low,6.5,Yes,4.0,5,4.1,No,5,7.5,Quiet Room,Yes,High,6,6,9,Visual,8.7,97,25.388956885887616,0.348952965847813,1
100917,19,Female,Computer Science,4.399974251396854,2.0,3.7,No,68.4,4.0,Fair,0,Some College,Medium,7.1,Yes,2.52,1,1.0,No,2,11.6,Dorm,Yes,Medium,5,4,10,Visual,7.4,63,4.399974251396854,-1.131047034152187,1
100929,25,Other,Computer Science,9.130488729176957,2.5,2.2,Yes,97.9,8.4,Good,5,Some College,High,9.5,Yes,4.0,8,6.8,No,2,14.7,Quiet Room,Yes,Medium,2,8,7,Kinesthetic,7.6,100,62.0873233584033,0.348952965847813,1
100931,25,Male,Computer Science,4.562406079162583,5.0,0.9,No,79.5,8.2,Fair,4,High School,Medium,9.0,Yes,3.68,6,4.6,No,4,12.3,Co-Learning Group,Yes,High,3,2,10,Visual,5.2,99,20.987067964147883,0.02895296584781315,1
100933,17,Female,Computer Science,6.013177481510519,2.7,2.1,No,67.3,8.1,Fair,1,PhD,Medium,7.6,No,4.0,3,5.3,No,2,12.6,Dorm,Yes,Low,10,7,8,Reading,6.0,98,31.869840652005752,0.348952965847813,1
100935,16,Other,Computer Science,7.875230264620971,4.6,0.8,Yes,56.8,10.0,Fair,4,PhD,Medium,9.9,Yes,4.0,3,5.7,No,0,15.1,Co-Learning Group,Yes,Medium,3,5,10,Kinesthetic,4.0,100,44.888812508339534,0.348952965847813,1
100941,25,Male,Computer Science,6.529330961439155,4.5,1.2,Yes,95.8,6.4,Poor,7,PhD,Low,6.8,Yes,4.0,6,2.4,No,5,12.3,Library,Yes,High,2,5,10,Visual,7.7,100,15.670394307453972,0.348952965847813,1
100948,16,Other,Computer Science,5.107760500128837,1.6,3.3,Yes,80.1,9.4,Fair,6,High School,High,7.3,No,3.88,6,5.5,No,4,10.5,Quiet Room,No,Medium,1,8,7,Visual,8.4,89,28.092682750708605,0.22895296584781288,1
100955,24,Female,Computer Science,4.129235039713707,1.9,0.5,Yes,78.8,7.7,Fair,1,High School,Low,4.8,No,4.0,6,3.4,No,1,7.6,Library,Yes,High,9,10,5,Visual,2.1,100,14.039399135026605,0.348952965847813,1
100958,26,Other,Computer Science,8.162089061216797,2.0,1.6,No,49.0,4.6,Fair,5,Master,Medium,8.6,No,3.78,7,1.0,No,3,13.5,Library,Yes,Low,6,7,8,Kinesthetic,4.4,88,8.162089061216797,0.1289529658478128,1
100976,20,Female,Computer Science,5.634410640583273,2.1,2.1,No,89.2,7.2,Good,5,High School,Low,6.5,Yes,4.0,8,3.3,No,2,10.3,Quiet Room,Yes,Medium,1,4,10,Reading,4.7,100,18.593555113924797,0.348952965847813,1
100985,21,Other,Computer Science,2.5122075306414624,2.0,1.6,No,73.0,5.8,Fair,4,Some College,Medium,8.6,Yes,2.34,6,6.5,No,1,7.2,Cafe,No,High,1,3,10,Kinesthetic,9.6,58,16.329348949169507,-1.3110470341521872,0
100987,27,Other,Computer Science,3.9548369448183367,1.9,2.4,Yes,94.3,8.2,Good,4,Master,Low,6.1,No,4.0,2,5.0,No,0,8.7,Quiet Room,Yes,High,5,10,5,Auditory,9.1,100,19.774184724091683,0.348952965847813,1
100991,25,Female,Computer Science,5.934712559082776,1.6,0.9,No,92.1,9.0,Fair,3,Master,Low,10.0,No,3.36,4,3.9,No,4,9.4,Library,No,Medium,8,3,10,Kinesthetic,6.4,85,23.145378980422826,-0.29104703415218713,1
101000,19,Other,Computer Science,4.877970544481389,3.7,0.3,No,74.8,8.2,Fair,4,Bachelor,Low,8.5,Yes,3.89,5,8.5,No,3,10.3,Co-Learning Group,Yes,Low,2,5,10,Kinesthetic,7.3,100,41.46274962809181,0.23895296584781311,1
101003,21,Female,Computer Science,4.50863557548438,0.4,3.8,Yes,40.7,8.3,Poor,3,Some College,High,4.6,Yes,4.0,7,4.4,No,5,9.1,Cafe,No,Low,1,3,10,Reading,9.6,97,19.837996532131275,0.348952965847813,1
101004,21,Other,Computer Science,6.053402537310932,2.0,1.9,Yes,55.4,7.1,Good,1,PhD,High,7.8,Yes,4.0,6,1.0,No,1,10.2,Cafe,No,Low,1,2,10,Kinesthetic,9.8,100,6.053402537310932,0.348952965847813,1
101012,16,Male,Computer Science,8.175015539155138,3.9,3.8,Yes,88.9,7.8,Good,6,High School,Medium,6.7,No,3.7,8,7.0,No,0,16.4,Co-Learning Group,Yes,High,3,7,8,Auditory,7.6,95,57.22510877408597,0.04895296584781317,1
101018,21,Male,Computer Science,6.999689336161382,4.6,1.5,Yes,45.9,5.1,Good,7,High School,Medium,6.7,No,4.0,7,4.6,No,0,13.3,Quiet Room,Yes,Medium,2,4,10,Reading,8.9,90,32.19857094634236,0.348952965847813,1
101020,19,Other,Computer Science,4.785873426340154,0.6,2.3,Yes,78.5,6.7,Poor,3,Bachelor,Medium,6.1,Yes,2.95,4,6.3,No,3,8.3,Dorm,No,Low,2,4,10,Auditory,1.7,72,30.15100258594297,-0.7010470341521868,1
101024,18,Female,Computer Science,7.041495379801877,0.3,1.1,Yes,69.2,7.9,Good,1,High School,High,3.1,Yes,3.92,8,3.3,No,5,10.4,Quiet Room,Yes,Medium,7,3,10,Visual,2.7,97,23.236934753346194,0.2689529658478129,1
101026,19,Female,Computer Science,7.243679082713993,4.6,0.7,Yes,95.4,5.6,Poor,2,Master,Medium,3.7,No,4.0,2,7.0,No,3,13.8,Co-Learning Group,Yes,Medium,2,6,9,Visual,9.6,100,50.70575357899795,0.348952965847813,1
101027,24,Male,Computer Science,6.66672191852551,4.7,1.0,Yes,92.3,7.9,Poor,5,PhD,Medium,6.4,Yes,3.56,3,7.5,No,5,12.5,Cafe,Yes,Low,5,5,10,Kinesthetic,5.2,92,50.00041438894132,-0.09104703415218696,1
101028,18,Other,Computer Science,5.78133879834955,2.8,2.8,Yes,67.9,4.2,Good,3,High School,Medium,8.5,Yes,3.15,3,6.6,No,1,11.4,Co-Learning Group,Yes,High,3,2,10,Kinesthetic,3.0,83,38.15683606910703,-0.5010470341521871,1
101033,25,Female,Computer Science,11.012894918185646,3.3,2.5,No,61.5,8.7,Good,4,High School,Medium,7.3,Yes,4.0,3,3.3,No,1,17.5,Library,No,Medium,9,3,10,Visual,5.7,100,36.342553230012626,0.348952965847813,1
101050,20,Female,Computer Science,8.177077073148805,3.8,2.9,No,43.7,7.4,Poor,1,Some College,Low,10.0,Yes,3.65,8,3.0,No,1,15.4,Co-Learning Group,Yes,Low,6,7,8,Reading,4.5,89,24.531231219446415,-0.0010470341521870985,1
101057,18,Male,Computer Science,4.288447975201983,4.8,1.4,No,99.1,5.9,Poor,7,PhD,Medium,6.2,Yes,3.02,3,4.6,No,2,11.8,Co-Learning Group,Yes,High,7,2,10,Kinesthetic,7.1,70,19.72686068592912,-0.631047034152187,1
101060,25,Male,Computer Science,1.6513920457591045,0.0,2.0,Yes,73.6,8.6,Good,5,Bachelor,Low,4.2,Yes,3.51,6,7.5,No,2,3.9,Co-Learning Group,Yes,Medium,6,10,5,Auditory,5.1,93,12.385440343193284,-0.14104703415218722,1
101064,28,Male,Computer Science,8.588644282779068,0.3,1.8,Yes,88.6,5.1,Fair,0,PhD,High,6.1,Yes,4.0,2,4.0,No,2,10.9,Library,Yes,Low,3,9,6,Reading,6.8,100,34.35457713111627,0.348952965847813,1
101071,19,Other,Computer Science,3.0482871630352046,4.2,1.2,No,92.4,5.8,Fair,0,High School,Low,7.3,No,3.5,3,1.9,No,3,9.3,Co-Learning Group,No,Low,10,3,10,Auditory,3.4,86,5.791745609766888,-0.151047034152187,1
101079,17,Female,Computer Science,1.7942132719729234,1.0,0.9,Yes,75.8,6.5,Good,7,Some College,Low,7.1,No,2.67,3,8.0,No,5,3.8,Dorm,No,Low,8,10,5,Auditory,8.7,56,14.353706175783387,-0.9810470341521871,0
101080,27,Male,Computer Science,6.057969725017626,4.4,3.3,Yes,90.4,8.6,Fair,6,Some College,Medium,3.1,No,3.98,3,6.6,No,4,14.1,Co-Learning Group,Yes,High,6,2,10,Reading,7.2,99,39.98260018511633,0.328952965847813,1
101086,20,Other,Computer Science,5.599154611294952,2.2,2.5,No,93.2,4.0,Good,1,Some College,High,8.5,Yes,3.38,5,1.2,No,1,10.7,Quiet Room,Yes,High,10,8,7,Reading,5.4,82,6.718985533553942,-0.2710470341521871,1
101087,26,Other,Computer Science,5.861723699489486,0.6,1.7,Yes,84.6,4.8,Good,1,Master,Low,4.5,No,3.34,8,5.2,No,0,9.5,Co-Learning Group,No,Low,10,3,10,Auditory,2.4,82,30.48096323734533,-0.31104703415218715,1
101097,20,Female,Computer Science,7.010513819026903,2.4,0.1,No,40.2,8.4,Fair,3,Some College,High,7.5,No,4.0,5,4.2,No,4,10.3,Library,No,Medium,10,4,10,Visual,4.6,99,29.444158039912992,0.348952965847813,1
101099,17,Other,Computer Science,4.1290983333443005,4.2,2.1,No,93.7,6.6,Good,7,Master,Medium,6.2,Yes,3.5,8,5.6,No,0,10.9,Library,No,High,10,1,10,Visual,3.8,82,23.12295066672808,-0.151047034152187,1
101105,28,Male,Computer Science,6.372560369632085,1.3,0.9,Yes,86.6,5.3,Good,3,High School,Medium,4.4,No,3.97,7,5.1,No,3,9.2,Dorm,No,Medium,10,7,8,Visual,5.7,100,32.50005788512363,0.3189529658478132,1
101111,25,Male,Computer Science,3.536541445545688,2.1,0.7,Yes,54.0,6.0,Good,5,High School,High,3.9,No,3.63,3,5.8,No,0,6.7,Co-Learning Group,No,High,5,2,10,Auditory,8.5,95,20.51194038416499,-0.021047034152187116,1
101120,21,Male,Computer Science,2.9334635278885006,4.8,2.4,Yes,78.6,9.8,Good,4,Bachelor,Medium,7.9,Yes,3.27,2,3.1,No,1,10.6,Cafe,Yes,Low,8,8,7,Kinesthetic,4.2,80,9.093736936454352,-0.381047034152187,1
101122,26,Female,Computer Science,6.666386967579484,2.3,3.5,Yes,93.4,7.5,Fair,6,Master,Low,3.8,No,4.0,8,4.6,No,2,12.8,Co-Learning Group,Yes,Medium,9,6,9,Kinesthetic,7.3,97,30.665380050865625,0.348952965847813,1
101126,20,Female,Computer Science,1.9616731153761733,2.1,0.3,Yes,90.0,6.9,Good,6,High School,Medium,5.6,Yes,3.51,2,5.1,No,0,5.7,Cafe,Yes,High,2,6,9,Reading,5.5,83,10.004532888418483,-0.14104703415218722,1
101137,18,Other,Computer Science,3.899221349923608,4.6,1.6,Yes,90.1,7.2,Good,6,Master,Low,9.7,No,4.0,7,6.4,No,5,11.4,Dorm,Yes,Low,1,9,6,Kinesthetic,2.7,93,24.955016639511094,0.348952965847813,1
101138,17,Other,Computer Science,6.336982556784033,3.2,2.0,No,42.9,5.0,Fair,7,Some College,High,10.0,Yes,4.0,1,1.0,No,5,13.1,Dorm,Yes,Low,1,8,7,Reading,9.2,93,6.336982556784033,0.348952965847813,1
101142,25,Male,Computer Science,2.4654091459008773,2.2,3.5,Yes,52.9,7.3,Poor,0,Bachelor,Medium,5.3,No,3.81,2,4.6,No,5,9.7,Dorm,Yes,Low,5,9,6,Auditory,6.3,96,11.340882071144035,0.15895296584781304,1
101144,22,Female,Computer Science,4.990918904295556,1.8,2.7,No,92.4,8.4,Poor,2,Some College,Medium,9.6,No,3.07,5,3.4,No,2,10.8,Quiet Room,No,High,9,1,10,Auditory,7.8,74,16.96912427460489,-0.5810470341521872,1
101152,24,Male,Computer Science,5.497664960307572,3.2,1.1,No,66.7,6.5,Good,0,High School,Medium,6.1,Yes,3.84,3,3.0,No,0,11.3,Co-Learning Group,No,Medium,6,2,10,Visual,7.0,100,16.492994880922716,0.18895296584781285,1
101156,19,Other,Computer Science,7.1004815186319234,2.0,0.4,No,58.5,4.6,Fair,7,Bachelor,Medium,4.2,Yes,3.65,5,4.0,No,1,10.2,Dorm,Yes,High,6,8,7,Auditory,2.9,89,28.401926074527694,-0.0010470341521870985,1
101166,26,Other,Computer Science,1.1619553409267596,4.7,1.0,No,41.7,7.7,Poor,2,PhD,Low,7.0,No,2.49,4,7.9,No,3,8.2,Quiet Room,No,Low,4,4,10,Visual,3.9,60,9.179447193321401,-1.1610470341521868,1
101170,21,Other,Computer Science,6.29984104475251,2.0,2.2,Yes,97.3,8.4,Fair,7,Some College,High,5.8,Yes,4.0,8,6.7,No,2,11.7,Library,Yes,Low,6,4,10,Kinesthetic,1.6,95,42.208934999841816,0.348952965847813,1
101171,18,Female,Computer Science,4.750402944593422,2.6,1.5,Yes,48.5,8.1,Good,0,PhD,High,9.3,Yes,3.15,3,5.1,No,4,9.4,Co-Learning Group,No,Low,4,6,9,Reading,5.9,70,24.22705501742645,-0.5010470341521871,1
101172,26,Male,Computer Science,6.238071934269938,1.3,2.3,No,47.3,8.4,Good,5,High School,Medium,7.6,No,3.29,7,7.7,No,4,11.4,Co-Learning Group,Yes,Medium,1,2,10,Auditory,2.4,78,48.03315389387852,-0.361047034152187,1
101178,27,Female,Computer Science,5.109767082197873,2.7,0.1,No,93.0,4.7,Good,7,Master,Low,5.5,Yes,3.38,7,3.7,No,1,9.4,Library,No,High,6,8,7,Kinesthetic,1.4,87,18.90613820413213,-0.2710470341521871,1
101182,26,Other,Computer Science,6.506461391776677,1.2,1.8,Yes,98.2,9.0,Fair,4,High School,Medium,10.0,No,3.2,5,4.1,No,1,11.0,Cafe,No,Medium,9,7,8,Kinesthetic,6.0,77,26.676491706284374,-0.45104703415218683,1
101186,27,Male,Computer Science,3.879918939602936,1.8,1.6,No,55.2,8.6,Fair,7,High School,Medium,6.6,No,4.0,5,1.9,No,1,8.6,Dorm,Yes,Low,7,1,10,Reading,5.3,100,7.371845985245578,0.348952965847813,1
101192,26,Other,Computer Science,2.9253610573188324,2.4,3.5,Yes,83.3,8.2,Good,0,High School,High,8.0,Yes,3.63,3,3.1,No,1,10.7,Cafe,No,High,2,7,8,Auditory,7.3,85,9.06861927768838,-0.021047034152187116,1
101210,21,Female,Computer Science,8.3658079815178,2.9,2.2,No,64.1,8.0,Fair,7,PhD,High,4.0,No,3.93,1,3.9,No,1,13.9,Quiet Room,Yes,High,8,3,10,Kinesthetic,3.8,98,32.62665112791942,0.27895296584781315,1
101213,23,Female,Computer Science,4.262394518422253,4.6,3.4,No,60.2,6.1,Fair,0,Master,High,8.8,Yes,3.25,3,7.1,No,4,12.6,Library,No,Low,9,2,10,Auditory,8.6,81,30.263001080797995,-0.401047034152187,1
101217,17,Male,Computer Science,6.285923855732438,3.5,0.6,Yes,92.4,7.3,Good,7,Bachelor,Low,10.0,Yes,3.84,2,5.1,No,2,11.7,Cafe,No,Medium,8,1,10,Visual,5.5,95,32.05821166423543,0.18895296584781285,1
101220,21,Male,Computer Science,7.781214189728813,5.0,2.4,No,64.4,7.9,Poor,4,Bachelor,Low,7.2,No,2.65,1,6.3,No,3,16.5,Dorm,No,Low,7,1,10,Visual,4.5,71,49.021649395291526,-1.001047034152187,1
101228,18,Female,Computer Science,5.417976261129252,2.1,1.7,Yes,51.6,7.3,Fair,7,Bachelor,High,2.5,Yes,3.73,1,2.0,No,5,10.9,Quiet Room,Yes,High,10,9,6,Auditory,1.7,92,10.835952522258504,0.07895296584781297,1
101231,27,Male,Computer Science,3.938735835429733,2.5,1.3,Yes,64.8,9.3,Fair,1,Bachelor,Low,5.6,No,3.89,3,7.4,No,5,9.0,Co-Learning Group,No,Low,4,3,10,Visual,3.0,92,29.146645182180023,0.23895296584781311,1
101236,26,Male,Computer Science,8.02569652310325,4.8,1.6,No,46.2,9.0,Poor,6,PhD,Medium,7.6,Yes,3.99,2,5.3,No,1,15.7,Quiet Room,No,Medium,3,4,10,Visual,2.9,100,42.53619157244722,0.3389529658478132,1
101241,16,Other,Computer Science,7.0122163115852105,4.2,1.9,No,54.9,9.8,Good,0,Bachelor,Medium,7.9,Yes,3.45,7,5.9,No,3,14.5,Quiet Room,Yes,Medium,5,5,10,Kinesthetic,1.6,79,41.37207623835275,-0.20104703415218683,1
101248,25,Female,Computer Science,4.871619016733671,3.2,3.6,Yes,40.4,7.5,Good,3,Master,Medium,9.6,No,3.76,1,4.9,No,4,12.8,Library,No,Medium,7,2,10,Kinesthetic,7.7,92,23.870933181994992,0.10895296584781278,1
101249,18,Female,Computer Science,2.741003166749538,2.6,1.4,No,84.0,7.0,Good,5,PhD,Low,8.2,Yes,4.0,6,1.4,No,4,8.4,Quiet Room,Yes,High,9,7,8,Reading,5.6,99,3.8374044334493527,0.348952965847813,1
101264,24,Female,Computer Science,3.167527276671363,5.0,0.3,Yes,97.2,4.8,Poor,7,Bachelor,Medium,8.0,No,4.0,8,2.5,No,1,10.3,Co-Learning Group,No,Low,7,9,6,Auditory,1.6,100,7.918818191678407,0.348952965847813,1
101273,20,Other,Computer Science,7.757841080700827,1.0,1.0,No,48.7,6.2,Fair,5,PhD,Medium,1.0,No,4.0,6,7.3,No,0,11.3,Quiet Room,No,Low,2,2,10,Reading,1.8,100,56.632239889116036,0.348952965847813,1
101280,17,Female,Computer Science,4.939992628695235,3.4,3.2,Yes,44.0,7.3,Fair,7,Some College,Low,7.8,No,3.23,3,4.8,No,0,13.4,Dorm,No,Medium,5,8,7,Kinesthetic,8.8,84,23.711964617737127,-0.421047034152187,1
101295,17,Other,Computer Science,4.10740205069564,1.4,3.3,Yes,45.3,9.7,Good,4,Some College,High,6.1,No,4.0,6,7.8,No,0,10.0,Quiet Room,No,Low,6,5,10,Visual,4.7,100,32.03773599542599,0.348952965847813,1
101304,19,Other,Computer Science,6.935207769486052,2.5,2.2,Yes,51.7,6.5,Good,7,Some College,High,4.1,Yes,4.0,7,1.0,No,3,12.0,Dorm,No,Low,4,9,6,Auditory,1.2,93,6.935207769486052,0.348952965847813,1
101307,22,Male,Computer Science,3.379083841825631,1.8,1.0,No,62.8,4.5,Good,3,Some College,Medium,7.8,Yes,2.91,3,6.4,No,5,7.7,Quiet Room,No,Medium,8,2,10,Auditory,9.9,79,21.62613658768404,-0.7410470341521869,1
101316,17,Female,Computer Science,3.367836693697208,5.0,3.4,No,61.8,7.8,Fair,7,Bachelor,Medium,8.7,No,3.45,2,1.6,No,5,12.3,Dorm,No,Medium,4,9,6,Auditory,9.3,91,5.388538709915533,-0.20104703415218683,1
101326,24,Other,Computer Science,2.141717609959092,1.9,3.7,No,97.0,5.7,Good,7,Master,Low,5.4,Yes,3.19,5,1.0,No,5,9.1,Dorm,No,High,1,7,8,Reading,3.7,75,2.141717609959092,-0.46104703415218706,1
101340,17,Male,Computer Science,5.7747824621121335,0.3,3.0,No,75.9,8.0,Good,1,PhD,Low,9.5,No,4.0,3,6.6,No,2,10.4,Dorm,No,Low,4,7,8,Visual,6.6,99,38.113564249940076,0.348952965847813,1
101341,17,Other,Computer Science,1.87680291297307,0.0,0.0,No,75.8,7.0,Fair,2,Some College,High,9.9,No,2.77,4,3.0,No,4,2.5,Quiet Room,Yes,High,6,1,10,Kinesthetic,5.4,72,5.6304087389192095,-0.881047034152187,1
